smiles,pic50,scaffold,n_measurements,logS
CCCC(C(=O)O)N(C)Cc1cc(Cl)c(OCc2cccc(-c3ccc4oc(N5CCN(C)CC5)nc4c3)c2C)cc1OCc1cncc(C#N)c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-6.237000465393066
CCCC(NCc1cc(Cl)c(OCc2cccc(-c3ccc4oc(N5CCN(C)CC5)nc4c3)c2C)cc1OCc1cncc(C#N)c1)C(=O)O,8.14,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-6.238506317138672
CCN(CC)C(=O)CCOc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CNC(CO)C(=O)O)cc3Cl)c2Cl)c1,6.73,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.2824296951293945
CCN(CC)C1CCC(c2nc3cc(-c4cccc(COc5cc(OCc6cncc(C#N)c6)c(CN6CCCCC6C(=O)O)cc5Cl)c4C)ccc3o2)CC1,9.23,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCCCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.712313652038574
CCN(CC)CCCNc1cc(N2CCNCC2)nc(NCc2cccc(-c3ccccc3)c2C)n1,5.29,c1ccc(-c2cccc(CNc3nccc(N4CCNCC4)n3)c2)cc1,1,-3.605399608612061
CCN(CC)CCCOc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CNC(CO)C(=O)O)cc3Cl)c2Cl)c1,7.11,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.069155693054199
CCN(CCO)Cc1ccc(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccc(C#N)c1,6.64,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.466415405273437
CCN1CCCN(c2cc(N3CCOCC3C)nc(-c3cc(Cl)nc4[nH]ccc34)n2)S1(=O)=O,6.94,O=S1(=O)NCCCN1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.5620577335357666
CCN1CCCN(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)S1(=O)=O,8.15,O=S1(=O)NCCCN1c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.3091065883636475
CCN1CCN(Cc2cc(Cl)c(OCc3cccc(-c4ccc5c(c4)OCCO5)c3C)cc2OCc2cccc(C#N)c2)CC1,6.15,c1ccc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)ccc2CN2CCNCC2)cc1,1,-6.628840446472168
CCN1CCN(Cc2ccc(O)c(C(=O)C=Cc3cccc(-c4ccccc4)c3C)c2)CC1,4.84,O=C(C=Cc1cccc(-c2ccccc2)c1)c1cccc(CN2CCNCC2)c1,1,-5.771932125091553
CCNC(=O)c1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)cc(N)n1,6.31,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.751379013061523
CCNCc1cc(C)c(OCc2cccc(-c3ccccc3)c2C)cc1OCc1cncc(C#N)c1,8.66,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-7.2502665519714355
CCNCc1nnnn1C=Cc1cccc(-c2ccccc2)c1C,6.39,C(=Cn1cnnn1)c1cccc(-c2ccccc2)c1,1,-3.7925503253936768
CCOC(=O)C(C#N)=Cc1cccc(C#N)c1,8.39,c1ccccc1,1,-3.624706745147705
CCOC(=O)C(C)N1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,6.23,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-6.087075233459473
CCOC(=O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(OCCCN4CCC(O)CC4)c3)c2F)cc1OCc1ccc2nonc2c1,6.11,c1cc(OCc2cccc(-c3cccc(OCCCN4CCCCC4)c3)c2)cc(OCc2ccc3nonc3c2)c1,1,-6.347535610198975
CCOC(=O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,6.37,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-7.241379261016846
CCOC(=O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1,6.83,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-7.181684494018555
CCOC(=O)C(CO)NCc1ccc2c(c1)C(=O)N(c1cccc(-c3ccccc3)c1C)C2=O,5.62,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.105443954467773
CCOC(=O)CCN1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,6.62,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-6.213130950927734
CCOC(=O)N1CCC(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,7.82,c1cc(-c2nc(C3CCNCC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.3786213397979736
CCOC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,8.7,O=S1(=Nc2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CCNCC1,1,-3.7770166397094727
CCOc1cc(-c2cc(N3CCOCC3C)cc(N=S(C)(C)=O)n2)c2cc[nH]c2n1,8.4,c1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1,1,-3.935675859451294
CCOc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)cc(N)n1,6.56,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-3.339092254638672
CCOc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1CNC(CO)C(=O)O,6.46,c1ccc(NCc2cccc(-c3ccccc3)c2)cc1,1,-4.721028804779053
CCOc1cccc(-c2cccc(COc3cc(OC)c(CNCCNC(C)=O)c(OC)c3)c2C)c1,6.96,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.947193145751953
CCS(=O)(CC)=Nc1cc(N2CCOCC2C)cc(-c2ccnc3[nH]ccc23)n1,8.7,c1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1,1,-3.5876526832580566
CCS(=O)(CC)=Nc1cc(N2CCOCC2C)nc(-c2ccnc3[nH]ccc23)n1,8.7,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.675379037857056
CCS(C)(=O)=Nc1cc(N2CCOCC2C)nc(-c2ccnc3[nH]ccc23)n1,8.4,c1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1,1,-3.672910213470459
CCc1nc2ccccc2n1-c1nc(N=S(C)(C)=O)cc(N2CCOCC2C)n1,8.52,c1ccc2c(c1)ncn2-c1nccc(N2CCOCC2)n1,1,-4.033228397369385
CN(C)C(=O)COc1cc(OCc2cccc(-c3ccccc3)c2Br)c(Cl)cc1CNC(CO)C(=O)O,7.37,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.150366306304932
CN(C)C1CCN(c2cccc(-c3ccc4c(c3)OCCO4)c2C#N)CC1,5.78,c1cc(-c2ccc3c(c2)OCCO3)cc(N2CCCCC2)c1,1,-4.235405921936035
CN(C)CCNCc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C(F)F)cc1OCc1cccnc1,7.0,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-6.621620178222656
CN(C)CCNCc1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C(F)F)cc1OCc1cncc(C#N)c1,7.53,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-6.5011467933654785
CN(CC(=O)O)Cc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1,6.83,c1cc(Nc2nsc3ccccc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.15372896194458
CN(CCO)Cc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,7.22,O=C(c1cccc(OCc2cccnc2)c1)N1CCc2c(-c3ccccc3)cccc21,1,-6.260671615600586
CN(Cc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1)CC(O)CO,6.31,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-3.74408221244812
CN1CCN(Cc2cc(Cl)c(OCc3cccc(-c4ccccc4)c3Br)cc2OCc2ccc3nonc3c2)CC1,5.45,c1ccc(-c2cccc(COc3ccc(CN4CCNCC4)c(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.380295753479004
CNC(=O)N1CCC(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)C1,7.85,c1cc(-c2nc(C3CCNC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.229353666305542
CNC(=O)c1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)cc(N)n1,6.69,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.5147597789764404
CNC1CC(C)N(c2nc3cc(-c4cccc(COc5cc(OCc6cncc(C#N)c6)c(CN(C)C(C)(CO)CO)cc5Cl)c4C)ccc3o2)C1,9.23,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCCC6)nc5c4)c3)c2)c1,1,-6.248381614685059
CNC1CC(C)N(c2nc3cc(-c4cccc(COc5cc(OCc6cncc(C#N)c6)c(CN(C)C(CO)CO)cc5Cl)c4C)ccc3o2)C1,8.42,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCCC6)nc5c4)c3)c2)c1,1,-6.213284969329834
CNC1CC(C)N(c2nc3cc(-c4cccc(COc5cc(OCc6cncc(C#N)c6)c(CN6CCCCC6C(=O)O)cc5Cl)c4C)ccc3o2)C1,8.12,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(N6CCCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.502723693847656
CNc1cc(-c2nc(N=S(C)(C)=O)cc(N3CCOCC3C)n2)ccn1,7.44,c1cc(-c2nccc(N3CCOCC3)n2)ccn1,1,-2.917222499847412
CNc1nc2ccccc2n1-c1cc(N2CCOCC2C)cc(N=S(C)(C)=O)n1,9.0,c1ccc2c(c1)ncn2-c1cc(N2CCOCC2)ccn1,1,-3.923253059387207
COC(=O)C(CO)NCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1,7.52,c1cc(OCc2ccncc2)cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)c1,1,-7.018490314483643
COC(=O)C(CO)NCc1ccc2onc(Nc3cccc(-c4ccccc4)c3Cl)c2c1,5.79,c1ccc(-c2cccc(Nc3noc4ccccc34)c2)cc1,1,-5.57144832611084
COC(=O)C(Cc1c[nH]cn1)Nc1ncnc(OCc2cccc(-c3ccccc3)c2C)n1,5.38,c1ccc(-c2cccc(COc3ncnc(NCCc4c[nH]cn4)n3)c2)cc1,1,-5.134406089782715
COC(=O)C1C(O)CCCN1Cc1c(OC)cc(C=Cc2cccc(-c3ccccc3)c2C)cc1OC,5.22,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-6.250454425811768
COC(=O)C1CCC(c2nc3cc(-c4cccc(COc5cc(OCc6cncc(C#N)c6)c(CN6CCCCC6C(=O)O)cc5Cl)c4C)ccc3o2)CC1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCCCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.685540676116943
COC(=O)CN1CCc2nc(OCc3cccc(-c4ccccc4F)c3Cl)ccc2C1,6.43,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-5.033107757568359
COC(=O)N1CCC(S(C)(=O)=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,7.82,O=[SH](=Nc1cc(N2CCOCC2)nc(-c2ccnc3[nH]ccc23)n1)C1CCNCC1,1,-3.7860805988311768
COC(=O)N1CCC(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)C1,8.0,c1cc(-c2nc(C3CCNC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.5255227088928223
COC(=O)N1CCC(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,8.0,c1cc(-c2nc(C3CCNCC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.464241743087769
COC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,8.7,O=S1(=Nc2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CCNCC1,1,-3.2779664993286133
COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.49,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-5.29852294921875
COC(=O)c1cccc(-c2cccc(C=Cc3cc(OC)c(CNC(C)(CO)C(=O)O)c(OC)c3)c2C)c1,6.09,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.136264801025391
COCC(=O)N1CCC(c2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,7.89,c1cc(-c2nc(C3CCNCC3)cc(N3CCOCC3)n2)c2cc[nH]c2n1,1,-3.006960153579712
COCC(=O)N1CCS(=O)(=Nc2cc(N3CCOCC3C)nc(-c3ccnc4[nH]ccc34)n2)CC1,8.3,O=S1(=Nc2cc(N3CCOCC3)nc(-c3ccnc4[nH]ccc34)n2)CCNCC1,1,-2.9119465351104736
COCC(NCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)nsc2c1)C(=O)O,7.1,c1cc(Nc2nsc3ccccc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.995596885681152
COCCNCc1cc(Cl)c(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1OC,7.37,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-5.421446323394775
COCCNCc1cc(Cl)c(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc1OCc1ccnc(C#N)c1,7.72,c1cc(OCc2ccncc2)cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)c1,1,-6.551409721374512
COCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OC,6.46,O=C(c1ccccc1)N1CCc2c(-c3ccccc3)cccc21,1,-4.228893756866455
COCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,6.6,O=C(c1cccc(OCc2cccnc2)c1)N1CCc2c(-c3ccccc3)cccc21,1,-6.229771614074707
COCCNCc1ccc(NC(=O)c2cccc(-c3ccccc3)c2Cl)nc1,6.1,O=C(Nc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.5628228187561035
COCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)s1,7.81,O=C(c1nccs1)N1CCc2c(-c3ccc4c(c3)OCCO4)cccc21,1,-3.144211769104004
COCCNCc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,7.7,O=C(c1nccs1)N1CCc2c(-c3ccccc3)cccc21,1,-3.3582262992858887
COCCNCc1cnc2c(N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)ncnc2c1,7.81,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)N(c1ncnc3cccnc13)CC2,1,-3.557580947875977
COCCNCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)ncnc2c1,7.63,c1ccc(-c2cccc3c2CCN3c2ncnc3cccnc23)cc1,1,-3.7257161140441895
COCCNc1cc(CNCCO)cn2nc(-c3cccc(-c4ccccc4)c3C)nc12,6.52,c1ccc(-c2cccc(-c3nc4ccccn4n3)c2)cc1,1,-3.323373794555664
COCCOc1cccc(-c2cccc3c2CCC3Oc2nc(OC)c(CNCCO)cc2Cl)c1,7.03,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-4.679776668548584
CON(C)C(=O)COc1cc(OCc2cccc(-c3ccccc3)c2Br)c(Cl)cc1CNC(CO)C(=O)O,6.72,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.28903865814209
COP(=O)(NCCCOc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CNC(CO)C(=O)O)cc3Cl)c2Cl)c1)OC,6.13,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-5.236681938171387
COc1c(COc2ccc(CN3CC(C(=O)O)C3)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,5.33,c1ccc(-c2cccc(COc3ccc(CN4CCC4)c(OCc4cccnc4)c3)c2)cc1,1,-6.597207546234131
COc1c(COc2ccc(CN3CC(O)CC3C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,4.66,c1ccc(COc2cc(OCc3cccc(-c4ccccc4)c3)ccc2CN2CCCC2)cc1,1,-6.624231338500977
COc1c(COc2ccc(CN3CCC(O)C3)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,5.21,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)c(OCc4cccnc4)c3)c2)cc1,1,-6.410942077636719
COc1c(COc2ccc(CN3CCCC3C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,4.72,c1ccc(COc2cc(OCc3cccc(-c4ccccc4)c3)ccc2CN2CCCC2)cc1,1,-6.856933116912842
COc1c(COc2ccc(CNC(C(=O)O)C(C)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,4.76,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.6499457359313965
COc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,5.58,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.43916654586792
COc1c(COc2ccc(CNCC(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,5.26,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.341094970703125
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3ccc(C#N)cc3)c2)cccc1-c1ccccc1,4.64,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.058809757232666
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc(F)cc1,4.8,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.409154891967773
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2c(c1)OCCO2,5.54,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.998817443847656
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2ccccc2c1,4.8,c1ccc(COc2cccc(OCc3cccc(-c4ccc5ccccc5c4)c3)c2)cc1,1,-7.533587455749512
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1cccc(F)c1,5.26,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.463099956512451
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,4.63,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.122923374176025
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1Cl,5.44,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.356887340545654
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1F,5.62,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.496153831481934
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(C)c3)c2)cccc1-c1ccccc1,4.74,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.026643753051758
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccc(F)c3)c2)cccc1-c1ccccc1,4.95,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.948556900024414
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccnc3)c2)cccc1-c1ccccc1,5.03,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.39357328414917
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cccnc3F)c2)cccc1-c1ccccc1,4.89,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.7512311935424805
COc1c(COc2ccc(CNCCNC(C)=O)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,5.8,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.937115669250488
COc1c(COc2ccc(CNCCO)c(OCc3ccc(F)cc3)c2)cccc1-c1ccccc1,5.07,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.6785407066345215
COc1c(COc2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,5.62,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.714266777038574
COc1c(COc2ccc(CNCCO)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,6.1,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.204887390136719
COc1c(NCc2ccc(OCc3cccc(C#N)c3)c(CNCCO)c2)cccc1-c1ccccc1,4.5,c1ccc(COc2ccc(CNc3cccc(-c4ccccc4)c3)cc2)cc1,1,-6.389932632446289
COc1cc(-c2cc(N3CCOCC3C)cc(N=S(C)(C)=O)n2)c2cc[nH]c2n1,7.32,c1cc(N2CCOCC2)cc(-c2ccnc3[nH]ccc23)n1,1,-4.0921406745910645
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NCCN)C1,8.31,c1cc(-c2ccc(CN3CCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.1137776374816895
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NCCO)CC1,9.26,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.953268051147461
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NN(C)C)C1,7.92,c1cc(-c2ccc(CN3CCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.323850631713867
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NN)CC1,7.02,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.3048248291015625
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NO)C1,9.03,c1cc(-c2ccc(CN3CCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.484069347381592
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)NO)CC1,6.12,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.15181827545166
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)O)C1,8.96,c1cc(-c2ccc(CN3CCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.561573505401611
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NC(CO)(CO)CO)C1,7.71,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.066182613372803
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NC(CO)CO)C1,8.22,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.406517028808594
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NN(C)C)C1,7.43,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.573530197143555
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NN)C1,7.1,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.221395969390869
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NO)C1,8.96,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.1791510581970215
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC1C(=O)NN,7.12,c1cc(-c2ccc(CN3CCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.17344331741333
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)NC(CO)(CO)CO,6.32,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.251455307006836
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)NC(CO)CO,7.2,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.399083614349365
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)NCCO,9.05,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.578115940093994
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)NN,7.78,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.489592552185059
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)NN(C)C,7.25,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.938880920410156
COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCCC1C(=O)O,9.24,c1cc(-c2ccc(CN3CCCCC3)cc2)cc(-c2ccc3c(c2)OCCO3)c1,1,-5.789713382720947
