smiles,pic50,scaffold,n_measurements,logS
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNCCC(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccccn4)c3)nc2)N1,1,-5.739855766296387
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNCCC(=O)O)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccccn4)c3)nc2)N1,1,-6.0264506340026855
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC4CC4)c(CN4CCC(C(=O)O)C4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)c(OC5CC5)n4)c3)nc2)N1,1,-6.061408996582031
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OC4CC4)c(CNC4(C(=O)O)CC4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)c(OC5CC5)n4)c3)nc2)N1,1,-6.4040117263793945
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCC#N)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1,-6.321990013122559
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCC#N)c(CNC4(C(=O)O)CC4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.13,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)nc2)N1,1,-6.004415512084961
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cc(Cl)cc(C#N)c4)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.07,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)c(OCc5ccccc5)n4)c3)nc2)N1,1,-6.360172271728516
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cc(F)cc(C#N)c4)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,9.8,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)c(OCc5ccccc5)n4)c3)nc2)N1,1,-6.270527362823486
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4ccc(-n5cccn5)nc4)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,9.72,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)c(OCc5ccc(-n6cccn6)nc5)n4)c3)nc2)N1,1,-5.699223518371582
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(C#N)c4)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)c(OCc5cccnc5)n4)c3)nc2)N1,1,-6.112231254577637
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(C#N)c4)c(CN4CCC(C(=O)O)C4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)c(OCc5cccnc5)n4)c3)nc2)N1,1,-6.263340950012207
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(Cl)c4)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)c(OCc5cccnc5)n4)c3)nc2)N1,1,-5.919015884399414
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(Cl)c4)c(CN4CCC(C(=O)O)C4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)c(OCc5cccnc5)n4)c3)nc2)N1,1,-5.92574405670166
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(Cl)c4)c(CNC4(C(=O)O)CC4)cc3C(F)(F)F)c2Cl)ccc1CNCC1CCC(=O)N1,10.0,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)c(OCc5cccnc5)n4)c3)nc2)N1,1,-5.928003787994385
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(Cl)c4)c(CNC4(C(=O)O)CC4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.02,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)c(OCc5cccnc5)n4)c3)nc2)N1,1,-6.165855884552002
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc(OCc4cncc(F)c4)c(CN4CC5(C(=O)O)CCC4CC5)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)c(OCc5cccnc5)n4)c3)nc2)N1,1,-5.883072376251221
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc4c(nc3Cl)c(CN3CC5(CNC(=O)C5)C3)nn4C)c2Cl)ccc1CNCC1CCC(=O)N1,9.39,O=C1CC2(CN1)CN(Cc1n[nH]c3nc(OC4CCc5c(-c6cccc(-c7ccc(CNCC8CCC(=O)N8)cn7)c6)cccc54)cnc13)C2,1,-5.507382392883301
COc1nc(-c2cccc(-c3cccc4c3CCC4Oc3nc4c(nc3Cl)c(CNCC3CCC(=O)N3)nn4C)c2Cl)ccc1CNCC1CCC(=O)N1,9.46,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4cnc5c(CNCC6CCC(=O)N6)n[nH]c5n4)c3)nc2)N1,1,-5.807205677032471
COc1nc(-c2cccc(-c3cccc4c3SCC4Oc3nc(OC)c(CNCC4CCC(=O)N4)cc3Cl)c2Cl)ccc1CNCC1CCC(=O)N1,9.63,O=C1CCC(CNCc2ccc(OC3CSc4c(-c5cccc(-c6ccc(CNCC7CCC(=O)N7)cn6)c5)cccc43)nc2)N1,1,-6.567643165588379
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1C(=O)NCCO,6.49,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-4.091113090515137
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN(C)CCO,8.08,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.5525646209716797
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN1CCC(O)C1,8.07,c1ccc(-c2cccc(-c3ccc(CN4CCCC4)cn3)c2)cc1,1,-3.765756130218506
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(C)CO,8.3,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.5494070053100586
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,7.77,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.7580621242523193
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCC1CCC(=O)N1,7.85,O=C1CCC(CNCc2ccc(-c3cccc(-c4ccccc4)c3)nc2)N1,1,-3.9360804557800293
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCCO,8.13,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.7185449600219727
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCN,7.68,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.311185121536255
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(=O)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,6.97,O=C(NCCNCc1ccc(-c2cccc(-c3ccccc3)c2)nc1)c1ccc(-c2c[nH]c(=O)[nH]c2=O)nn1,1,-4.749888896942139
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.84,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.690577507019043
COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CNCCO,8.42,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-3.4444775581359863
COc1nc(-c2cccc(-c3ccccc3F)c2C)ccc1CNCCC(N)=O,9.05,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-4.170431613922119
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,5.29,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.627413272857666
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)CO,7.05,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.437240123748779
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNC1CCCCC1NC(C)=O,5.96,C(=Cc1ccc(CNC2CCCCC2)cn1)c1cccc(-c2ccccc2)c1,1,-6.196439743041992
COc1nc(C=Cc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.77,C(=Cc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.695655822753906
COc1nc(NC(=O)c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNCCNC(C)=O)cc3Cl)c2Cl)ccc1CNCCNC(C)=O,7.66,O=C(Nc1ccccn1)c1cccc(-c2cccc3c2CCC3Oc2ccccn2)c1,1,-6.357257843017578
COc1nc(NC(=O)c2cccc(-c3cccc4c3CCC4Oc3nc(OC)c(CNCCO)cc3Cl)c2Cl)ccc1CNCCO,7.74,O=C(Nc1ccccn1)c1cccc(-c2cccc3c2CCC3Oc2ccccn2)c1,1,-6.200275897979736
COc1nc(NC(=O)c2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,7.55,O=C(Nc1ccccn1)c1cccc(-c2ccccc2)c1,1,-4.32875394821167
COc1nc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CCCC1(C)C(=O)O,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.855353355407715
COc1nc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4ccc(CNC5CC5)cn4)c3)nc2)N1,1,-6.240673065185547
COc1nc(NC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)nc1CN1CCC(C)(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Nc4cnc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.971791744232178
COc1nc(NCCNC(C)=O)nc(OCc2cccc(-c3ccccc3)c2C)n1,5.82,c1ccc(-c2cccc(COc3ncncn3)c2)cc1,1,-4.706662654876709
COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CNC(CO)C(=O)O,5.34,c1ccc(-c2cccc(CNc3ccccn3)c2)cc1,1,-4.078042984008789
COc1nc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,5.37,c1ccc(-c2cccc(CNc3ccccn3)c2)cc1,1,-3.9918625354766846
COc1nc(OC2CCCc3c(-c4ccccc4)cccc32)ccc1CNCCNC(C)=O,7.32,c1ccc(-c2cccc3c2CCCC3Oc2ccccn2)cc1,1,-4.734554767608643
COc1nc(OC2CCc3c(-c4ccc(F)c(F)c4)cccc32)c(Cl)cc1CNCCO,7.25,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.864378929138184
COc1nc(OC2CCc3c(-c4ccc(F)cc4)cccc32)c(Cl)cc1CNCCO,7.42,c1ccc(-c2cccc3c2CCC3Oc2ccccn2)cc1,1,-5.136721134185791
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Br)cc1CNCCO,7.29,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.5284295082092285
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CC(O)C1,7.71,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCC3)cn1)CC2,1,-4.631440162658691
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,7.79,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCCC3)cn1)CC2,1,-5.305782794952393
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN1CCC(O)C1,7.75,c1cc(-c2ccc3c(c2)OCCO3)c2c(c1)C(Oc1ccc(CN3CCCC3)cn1)CC2,1,-5.142590045928955
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(F)(F)F,7.17,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-6.675390243530273
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(O)CC(=O)O,7.85,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.387871742248535
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC(O)CO,7.88,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.187466144561768
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,7.8,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)nc2)N1,1,-5.037250518798828
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCC(N)=O,7.69,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.616161346435547
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCN(C)C,7.33,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-5.434544086456299
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCNC(C)=O,7.79,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.9385600090026855
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCO,7.99,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)nc1,1,-4.479197025299072
COc1nc(OC2CCc3c(-c4ccc5c(c4)OCO5)cccc32)c(Cl)cc1CNCCO,7.6,c1ccc(OC2CCc3c(-c4ccc5c(c4)OCO5)cccc32)nc1,1,-4.149784088134766
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC(C(=O)O)C7(CC7)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5cccc(-c6ccc(CN7CCC8(CC8)C7)cn6)c5)cccc43)nc2)N1,1,-6.08448600769043
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC(C)(O)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC(C(=O)O)C1,9.95,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Oc2ccc(CN3CCC3)cn2)c1,1,-6.318310260772705
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC(C)(O)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC2(C(=O)O)CCC1CC2,10.1,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Oc2ccc(CN3CC4CCC3CC4)cn2)c1,1,-6.165963172912598
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC(C)(O)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,c1cc(-c2ccc(CN3CCC3)cn2)cc(-c2cccc3c2CCC3Oc2ccc(CN3CCCC3)cn2)c1,1,-6.075839996337891
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC7C(C6)C7C(=O)O)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,10.08,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5cccc(-c6ccc(CN7CC8CC8C7)cn6)c5)cccc43)nc2)N1,1,-6.134875774383545
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CC7CC7(C(=O)O)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,9.57,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5cccc(-c6ccc(CN7CC8CC8C7)cn6)c5)cccc43)nc2)N1,1,-6.0376811027526855
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CN6CCC(C(=O)O)C6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,10.19,O=C1CCC(CNCc2ccc(OC3CCc4c(-c5cccc(-c6ccc(CN7CCCC7)cn6)c5)cccc43)nc2)N1,1,-6.07485818862915
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C)cc1CNC(C)(C)C(=O)O,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccccn4)c3)nc2)N1,1,-6.110346794128418
COc1nc(OC2CCc3c(-c4cccc(-c5cc(C)c(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)nc2)N1,1,-6.066844940185547
COc1nc(OC2CCc3c(-c4cccc(-c5cc(F)c(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CC2(C(=O)O)CCC1CC2,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1,-5.7646284103393555
COc1nc(OC2CCc3c(-c4cccc(-c5cc(F)c(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.523840427398682
COc1nc(OC2CCc3c(-c4cccc(-c5cc(F)c(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)nc2)N1,1,-5.985596179962158
COc1nc(OC2CCc3c(-c4cccc(-c5cc(F)c(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCC5)cn4)c3)nc2)N1,1,-6.0027384757995605
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(Cl)c5)c4Cl)cccc32)c(Cl)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)cc2)N1,1,-6.555424213409424
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OC)c5F)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)cc2)N1,1,-6.2633376121521
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CC2(C(=O)O)CCC1CC2,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)nc2)N1,1,-5.84489631652832
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.556155681610107
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)nc2)N1,1,-5.990052223205566
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)nc2)N1,1,-5.93426513671875
COc1nc(OC2CCc3c(-c4cccc(-c5ccc(CNCC6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(Cl)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2ccc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)nc2)N1,1,-6.3135881423950195
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(C(C)NCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)cn2)N1,1,-5.830609321594238
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4C#N)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)cn2)N1,1,-5.812641620635986
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4C)cccc32)c(Cl)cc1CN1CC2(C(=O)O)CCC1CC2,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CC6CCC5CC6)cn4)c3)cn2)N1,1,-5.77609395980835
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4C)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)cn2)N1,1,-5.498845100402832
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CNC1(C(=O)O)CC1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CC5)cn4)c3)cn2)N1,1,-5.744048118591309
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC(C(=O)O)C1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCC5)cn4)c3)cn2)N1,1,-5.927975654602051
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CNC1CC(NC(C)=O)C1,9.96,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CNC5CCC5)cn4)c3)cn2)N1,1,-6.179655075073242
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4Cl)cccc32)c(Cl)cc1CN1CC(C(=O)O)C1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCC5)cn4)c3)cn2)N1,1,-6.128707408905029
COc1nc(OC2CCc3c(-c4cccc(-c5cnc(CNCC6CCC(=O)N6)cn5)c4Cl)cccc32)c(Cl)cc1CN1CCC(C(=O)O)C1,10.19,O=C1CCC(CNCc2cnc(-c3cccc(-c4cccc5c4CCC5Oc4ccc(CN5CCCC5)cn4)c3)cn2)N1,1,-5.94136381149292
COc1nc(OC2CCc3c(-c4cccc(C(=O)Nc5ccc(CN6CC(O)C6)cn5)c4Cl)cccc32)c(Cl)cc1CN1CC(O)C1,8.2,O=C(Nc1ccc(CN2CCC2)cn1)c1cccc(-c2cccc3c2CCC3Oc2ccc(CN3CCC3)cn2)c1,1,-6.393770694732666
COc1nc(OC2CCc3c(-c4cccc(C(=O)Nc5ccc(CN6CCC7(CC6)CNC(=O)C7)cn5)c4Cl)cccc32)c(Cl)cc1CN1CCC2(CC1)CNC(=O)C2,7.76,O=C1CC2(CCN(Cc3ccc(NC(=O)c4cccc(-c5cccc6c5CCC6Oc5ccc(CN6CCC7(CC6)CNC(=O)C7)cn5)c4)nc3)CC2)CN1,1,-6.15096378326416
COc1nc(OC2CCc3c(-c4cccc(C(=O)Nc5ccc(CNCC6CCC(=O)N6)cn5)c4Cl)cccc32)c(Cl)cc1CNCC1CCC(=O)N1,8.74,O=C1CCC(CNCc2ccc(NC(=O)c3cccc(-c4cccc5c4CCC5Oc4ccc(CNCC5CCC(=O)N5)cn4)c3)nc2)N1,1,-6.48886775970459
COc1nc(OC2CCc3c(-c4cccc(C(=O)Nc5ccc(CNCCN(C)C)cn5)c4Cl)cccc32)c(Cl)cc1CNCCN(C)C,8.38,O=C(Nc1ccccn1)c1cccc(-c2cccc3c2CCC3Oc2ccccn2)c1,1,-6.160220623016357
