epoch,mol_id,docking_score,smiles,canonical_smiles,pic50,solubility
80,mol160,-13.45,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.640809,-6.5658693
40,mol261,-13.45,COc1ncnc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1ncnc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.5345,-5.925002
80,mol220,-13.45,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCC[C@@H]1CCCO1,9.415849,-6.339281
20,mol158,-13.45,COc1nc(-c2cccc(-c3cccc(-c4cnn(C[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCCC1CCOCC1,COc1nc(-c2cccc(-c3cccc(-c4cnn(C[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCCC1CCOCC1,9.554978,-6.408946
60,mol182,-13.44,COc1cc(-c2cccc(-c3cccc(-c4cnc(CC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.373076,-6.8641367
60,mol172,-13.44,COc1cc(-c2cccc(-c3cccc(-c4cnc(CCCC5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CCCC5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.179788,-7.124384
60,mol458,-13.44,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1[C@H]1CC[C@@H](CNCCO)CC1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1[C@H]1CC[C@@H](CNCCO)CC1,9.55979,-6.5190735
110,mol7,-13.43,COc1nccc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nccc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.734122,-6.295396
120,mol75,-13.43,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.676115,-6.4702544
30,mol77,-13.43,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.710707,-6.5665298
30,mol192,-13.43,COc1nc(-c2cccc(-c3cccc(-c4cnc([C@@H](CC(=O)O)[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc([C@@H](CC(=O)O)[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.9902315,-6.009735
100,mol389,-13.43,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CCCC1,9.505097,-6.841463
30,mol266,-13.42,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCOC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCOC1,9.829264,-5.8214884
120,mol341,-13.42,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@H]5CCC(=O)N5)c4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cccc(CNC[C@H]5CCC(=O)N5)c4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.544795,-6.330616
70,mol425,-13.42,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CCC1CCCC1,9.195236,-6.9731708
70,mol188,-13.42,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CC[C@@H]1CCCO1,9.370753,-6.4736323
50,mol300,-13.42,O=C1CC[C@@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CN6CCCC6)cn5)c4Cl)c3Cl)c(Cl)c2O)N1,O=C1CC[C@@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CN6CCCC6)cn5)c4Cl)c3Cl)c(Cl)c2O)N1,8.44241,-6.580027
60,mol59,-13.42,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCCCC5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCCCC5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.356537,-7.2489204
60,mol10,-13.42,O=C1CC[C@H](CNCc2cccc(-c3cccc(-c4cccc(-c5cn(CC[C@@H]6CCCO6)cn5)c4Cl)c3Cl)c2)N1,O=C1CC[C@H](CNCc2cccc(-c3cccc(-c4cccc(-c5cn(CC[C@@H]6CCCO6)cn5)c4Cl)c3Cl)c2)N1,8.015696,-6.2800446
70,mol276,-13.41,COc1nc(-c2cccc(-c3cccc(-c4cnc(CC5CCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CC5CCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.248683,-6.9091725
60,mol66,-13.4,COc1nc(-c2cccc(-c3cccc(-c4ccnc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4ccnc(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.677582,-6.25413
120,mol116,-13.4,CCOc1nccc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,CCOc1nccc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.4742985,-6.489052
40,mol49,-13.4,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.694534,-6.642309
10,mol331,-13.39,O=C1CC[C@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CNCC[C@H]6CCCO6)cn5)c4Cl)c3Cl)nc2O)N1,O=C1CC[C@H](CNCc2ncc(-c3cccc(-c4cccc(-c5cnc(CNCC[C@H]6CCCO6)cn5)c4Cl)c3Cl)nc2O)N1,9.021836,-5.9990115
20,mol402,-13.39,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.64851,-6.0833387
20,mol260,-13.39,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCN(C(C)=O)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5CCN(C(C)=O)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.662125,-5.6646414
80,mol376,-13.39,COc1ccc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,COc1ccc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,9.68182,-6.6247106
90,mol16,-13.39,COc1nc(-c2cccc(-c3cccc(-c4ccc(OC(C)=O)nc4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4ccc(OC(C)=O)nc4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.220159,-6.6221375
120,mol17,-13.38,Nc1ncnc(Oc2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)c1C[C@H]1CCCO1,Nc1ncnc(Oc2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(O)c4Cl)c3Cl)c2Cl)c1C[C@H]1CCCO1,8.493634,-6.383319
120,mol76,-13.38,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(O)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(O)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.780718,-6.1422358
80,mol273,-13.37,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.514511,-5.699578
50,mol201,-13.37,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CC[C@@H](OC)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CC[C@@H](OC)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.627164,-6.6117253
80,mol416,-13.37,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.604897,-5.281647
100,mol424,-13.37,COc1nc(-c2cccc(-c3cccc(-c4cnc(COC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(COC[C@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.543612,-6.4489994
10,mol37,-13.37,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCCC5CCCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCCC5CCCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.387565,-7.2197146
80,mol279,-13.36,COc1nncc(-c2cccc(-c3cccc(-c4cnc([C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nncc(-c2cccc(-c3cccc(-c4cnc([C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.2746105,-6.3799725
60,mol422,-13.36,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)c4)c3Cl)c2Cl)n1,COc1nncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)c4)c3Cl)c2Cl)n1,8.8825655,-6.7061386
10,mol79,-13.36,O=C1CC[C@H](CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CO)cn5)c4Cl)c3Cl)nc2OCC2CCC2)N1,O=C1CC[C@H](CNCc2cnc(-c3cccc(-c4cccc(-c5cnc(CO)cn5)c4Cl)c3Cl)nc2OCC2CCC2)N1,8.7198515,-6.543188
10,mol208,-13.36,CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,CCOc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N(C)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.514925,-6.2469482
30,mol16,-13.36,COc1nc(-c2cccc(-c3cccc(-c4cnc(C[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(C[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.596142,-6.343529
40,mol159,-13.35,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCOC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCOC1,9.891326,-6.0044136
70,mol391,-13.35,COc1nc(-c2cccc(-c3cccc(-c4cnc(C[C@H]5CC[C@@H](OC)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(C[C@H]5CC[C@@H](OC)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.305686,-6.784878
10,mol144,-13.34,OCCn1cnc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CC[C@@H](O)CC5)c(Cl)n4)c3Cl)c2Cl)c1,OCCn1cnc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CC[C@@H](O)CC5)c(Cl)n4)c3Cl)c2Cl)c1,8.857342,-5.8165245
70,mol22,-13.34,COc1nc(-c2cccc(-c3cccc(-c4cnc(C[C@H]5CCC[C@H](OC)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(C[C@H]5CCC[C@H](OC)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.315192,-6.8413033
50,mol246,-13.34,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(C)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(C)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.748603,-5.983329
90,mol128,-13.34,COc1nc(-c2cccc(-c3cccc(-c4cncc(OC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC1CCC1,COc1nc(-c2cccc(-c3cccc(-c4cncc(OC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC1CCC1,9.406575,-7.0697846
80,mol411,-13.33,COc1nc(-c2cccc(-c3cccc(-c4cncnc4Cl)c3Cl)c2Cl)cnc1CCCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cncnc4Cl)c3Cl)c2Cl)cnc1CCCC1CCCC1,8.813824,-6.769576
60,mol233,-13.33,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCn1cncn1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCn1cncn1,9.66069,-5.700406
10,mol140,-13.33,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,9.544433,-6.295912
90,mol483,-13.33,Cc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OCC(=O)O)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,Cc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OCC(=O)O)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,8.877257,-6.397025
120,mol231,-13.33,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1OCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1OCCO1,9.835025,-5.9604926
70,mol271,-13.33,Cn1ncc(-c2cccc(-c3cccc(-c4cccnc4Cl)c3Cl)c2Cl)n1,Cn1ncc(-c2cccc(-c3cccc(-c4cccnc4Cl)c3Cl)c2Cl)n1,7.608716,-6.7799644
10,mol204,-13.32,COc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,COc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cn1,9.728356,-6.2612104
10,mol11,-13.32,COc1nc(CNCC(C)(C)O)nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,COc1nc(CNCC(C)(C)O)nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)n1,9.335874,-5.0602565
10,mol97,-13.32,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)NC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)NC1,9.829299,-6.292182
30,mol95,-13.32,COc1nc(-c2cccc(-c3cccc(-c4cnc(OCC[C@H]5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(OCC[C@H]5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.729684,-6.045198
80,mol13,-13.31,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5CCCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.240064,-6.8345013
20,mol107,-13.31,COc1nc(-c2cccc(-c3cccc(-c4cnc(COC[C@H]5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(COC[C@H]5CCOC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.574592,-6.1117444
60,mol177,-13.31,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCCC5CCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,COc1cc(-c2cccc(-c3cccc(-c4cnc(CNCCC5CCC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,9.533432,-7.08448
100,mol62,-13.31,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCOC1,COc1nc(-c2cccc(-c3cccc(-c4cncc(CNC[C@@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNC[C@H]1CCOC1,9.560912,-6.1129365
30,mol448,-13.31,COc1ncc(-c2cccc(-c3cccc(-c4cnn(C)c4Cl)c3Cl)c2Cl)cn1,COc1ncc(-c2cccc(-c3cccc(-c4cnn(C)c4Cl)c3Cl)c2Cl)cn1,7.5937996,-6.9626393
20,mol129,-13.31,O=C1CC[C@H](COc2cc(-c3cccc(-c4cccc(-c5cnc(O)cn5)c4Cl)c3)cnc2CN[C@H]2CC[C@H](O)CC2)N1,O=C1CC[C@H](COc2cc(-c3cccc(-c4cccc(-c5cnc(O)cn5)c4Cl)c3)cnc2CN[C@H]2CC[C@H](O)CC2)N1,8.236079,-6.1104364
90,mol201,-13.3,COc1nc(-c2cccc(-c3cccc(-c4cnn(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnn(CNC[C@H]5CCC(=O)N5)c4Cl)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCCO1,9.69708,-6.251523
30,mol86,-13.3,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1CNC(=O)[C@@H]1CC(=O)N1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCCO5)c(OC)n4)c3Cl)c2Cl)ncc1CNC(=O)[C@@H]1CC(=O)N1,9.893818,-5.107909
30,mol366,-13.3,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCCC1,9.472521,-6.9886594
100,mol200,-13.3,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5(C(=O)NO)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5(C(=O)NO)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.71109,-6.4239197
120,mol188,-13.3,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(O)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(O)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCCO1,9.770155,-5.980005
70,mol429,-13.29,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCCCC1CCCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCCCC1CCCC1,9.272105,-7.1012597
60,mol175,-13.29,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCC1CCC1,9.572389,-6.6969204
80,mol282,-13.29,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@@H]1CCCO1,9.214813,-6.2413464
90,mol53,-13.29,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CCCOC1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CCCOC1,9.510101,-6.2089334
10,mol343,-13.29,O=C1CC[C@H](COc2c(CNC[C@@H]3CCC(=O)N3)ncc(-c3cccc(-c4cccc(-c5cnccn5)c4Cl)c3Cl)c2Cl)N1,O=C1CC[C@H](COc2c(CNC[C@@H]3CCC(=O)N3)ncc(-c3cccc(-c4cccc(-c5cnccn5)c4Cl)c3Cl)c2Cl)N1,8.526265,-6.47471
40,mol250,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(OC[C@H]5CCC(=O)N5)c(Cl)c4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(OC[C@H]5CCC(=O)N5)c(Cl)c4)c3Cl)c2Cl)cnc1CNCC[C@H]1CCCO1,9.43337,-6.575347
60,mol225,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCCCn1cnc(C)c1,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CCCCn1cnc(C)c1,9.383032,-6.4027653
70,mol469,-13.28,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CCCCO1,COc1nc(-c2cccc(-c3cccc(-c4cnc(NC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CC[C@H]1CCCCO1,9.145021,-6.3960786
