feature,importance,std_dev
fp_277,2.4897848171856475e-05,4.473834960480935e-05
fp_727,2.4555981197682543e-05,5.259890253530577e-05
fp_406,2.4080379741420187e-05,7.242358353549183e-05
fp_291,2.3851032096855463e-05,0.00019908685894772502
fp_819,2.3592132629568495e-05,0.00021318488563459628
fp_949,2.3580609649997973e-05,8.209150600240431e-05
fp_1596,2.3238817801818357e-05,0.00018083735079499452
fp_821,2.270926653324956e-05,5.82415076975135e-05
fp_553,2.256520335697232e-05,8.492012347250553e-05
fp_1650,2.2429767218912212e-05,5.342067593147169e-05
fp_1793,2.2263167040037503e-05,8.168235049494503e-05
fp_1709,2.216415226414803e-05,3.961012268866707e-05
fp_1472,2.181584208220677e-05,2.7335856894137083e-05
fp_145,2.1496372558216237e-05,0.00038862648634241056
fp_1891,2.079605374243343e-05,3.0372244863991764e-05
fp_284,2.0724406187166977e-05,5.0433834522363414e-05
fp_410,2.0401137651515634e-05,0.00014304627717543397
fp_1310,1.954555251977297e-05,7.599123400371988e-05
fp_633,1.9334891638278505e-05,1.505663247726564e-05
fp_647,1.9329672348877837e-05,0.000199502746619959
fp_919,1.8810869857643907e-05,1.413931224303168e-05
fp_1947,1.8723706834888888e-05,4.6528438181752336e-05
fp_1633,1.8645829740782106e-05,4.055544979723381e-05
fp_388,1.845561824094233e-05,5.1948557517344585e-05
fp_1622,1.845240700153461e-05,9.776864806013872e-06
fp_1950,1.7972699850643536e-05,0.0003598319741994748
fp_1022,1.7465341619882224e-05,0.00010116879558489982
fp_47,1.7113253256439976e-05,0.0001682266931357085
fp_2038,1.654648509001877e-05,0.0005962131624914859
fp_566,1.651154273127897e-05,1.94698609371988e-05
fp_832,1.637287853635261e-05,0.00013417123686856408
fp_1115,1.6185706450699834e-05,8.570341882115305e-05
fp_536,1.6042337421184882e-05,0.0001984577721683651
fp_383,1.5932064505586042e-05,0.00014381156148334531
fp_1610,1.553567977565784e-05,0.00012524683994579957
fp_122,1.5417601245437672e-05,8.637336763446873e-05
fp_1473,1.4224741944102171e-05,4.793017787672623e-05
fp_853,1.4222870453450832e-05,1.5337329536555266e-05
fp_1029,1.4188033732076555e-05,0.0001191045641935388
fp_918,1.410404134651877e-05,0.00011249883530138555
fp_646,1.4084484853671419e-05,0.000281131182319858
fp_2032,1.3834490108455278e-05,0.0002022085947664188
fp_972,1.37489883761166e-05,6.599260721458809e-05
fp_540,1.3377730061403525e-05,5.830747376678349e-05
fp_538,1.2433696201830103e-05,3.5109502965133e-05
fp_480,1.1902665596097429e-05,8.072216487348307e-05
fp_2011,1.1890081190712998e-05,0.00022337881849146687
fp_767,1.10045216822785e-05,0.00011319142217281996
fp_1353,1.097251952628664e-05,8.546939215212893e-05
fp_1675,1.091485901838496e-05,6.631724146407704e-05
fp_968,1.0844829812262092e-05,8.59420653137541e-05
fp_1052,1.0593903838151953e-05,2.2163621779200875e-05
fp_16,1.0524905869124802e-05,8.486350070281873e-05
fp_519,1.0189050323994309e-05,0.0003321124537200158
fp_973,1.0065058930464054e-05,0.0002207183510685988
fp_373,1.0045250353019063e-05,8.856939703192238e-05
fp_1298,9.186177820330598e-06,7.3315770406877e-05
fp_594,8.931758955887936e-06,0.00022750005123098465
fp_1053,8.730843743642858e-06,8.060864416075201e-05
fp_1363,8.34819446020596e-06,0.00010159792935379037
fp_351,8.233578170790956e-06,8.948058879836944e-05
fp_1240,8.19371293068194e-06,0.0002726989949381113
fp_399,7.993911314896351e-06,2.8334948380801876e-05
fp_844,7.840417481030926e-06,4.6562292188604216e-05
fp_1972,7.680462560477608e-06,6.0108052784640965e-05
fp_444,7.511553866756948e-06,1.3930202617744675e-05
fp_1406,7.357169531774232e-06,6.859144265777181e-05
fp_831,7.338520994815134e-06,5.662384094659285e-05
fp_992,7.2231761424346175e-06,6.680181400671708e-05
fp_58,7.040650965706163e-06,3.433452769969853e-05
fp_151,6.762690260675441e-06,9.932851795566911e-05
fp_334,6.742979741969357e-06,0.00014780006084022076
fp_700,6.567579815031088e-06,3.014571834677887e-05
fp_2027,6.3793495737263225e-06,1.3222551000017426e-05
fp_305,5.899731081404624e-06,0.00016440543521392608
fp_1885,5.841485638846678e-06,7.510253126939762e-05
fp_812,5.559190894666166e-06,0.00018826234032658673
fp_1801,5.481402576634764e-06,6.740492025944393e-05
fp_1447,5.237574481231633e-06,9.948816484482379e-05
fp_1640,5.1762679030620266e-06,3.8014003274866075e-06
fp_1757,5.113378591237172e-06,2.840928008703539e-05
fp_1753,4.973366496008325e-06,1.699910639559971e-05
fp_569,4.4070116423933214e-06,0.00011203386338978606
fp_38,4.0712140815024615e-06,3.96461465549339e-05
fp_1705,4.0652347576441985e-06,0.0001748837341922999
fp_377,3.959289160171409e-06,0.0004370313298611026
fp_1953,3.4694027869486277e-06,5.18104106872777e-05
fp_1821,3.4140851999486797e-06,5.0134577931253735e-05
fp_541,3.1153137661776853e-06,0.0005046462567567558
fp_1260,3.0290673760147157e-06,0.0002523935471471715
fp_1386,3.0170328986667274e-06,3.111209957302707e-05
fp_624,2.9890096546747458e-06,4.23803583165859e-05
fp_590,2.926063047326011e-06,0.00010239120579923454
fp_520,2.887670567197631e-06,3.080849001387027e-05
fp_530,2.7786732635481924e-06,3.90001630099806e-05
fp_1761,2.4776200681309036e-06,0.00010963556564737213
fp_161,1.6581840248663937e-06,9.770450307873599e-05
fp_1951,1.3654094092263592e-06,0.00020975718384515848
fp_1127,1.351292328966025e-06,6.072744931858963e-05
fp_434,1.2726111325633837e-06,4.545890864942817e-05
fp_1782,1.1326207420614408e-06,6.505726321049902e-05
fp_611,5.971151036732181e-07,0.00024222103831166285
fp_1107,5.840633566567277e-07,1.6385865788360953e-05
fp_463,5.780345811556842e-07,0.0002280602896934705
fp_1393,-7.082007424941139e-09,0.0
fp_438,-7.082007424941139e-09,0.0
fp_498,-7.082007424941139e-09,0.0
fp_683,-7.082007424941139e-09,0.0
fp_124,-7.082007424941139e-09,0.0
fp_1857,-7.082007424941139e-09,0.0
fp_129,-7.082007424941139e-09,0.0
fp_1269,-7.082007424941139e-09,0.0
fp_670,-7.082007424941139e-09,0.0
fp_505,-7.082007424941139e-09,0.0
fp_320,-7.082007424941139e-09,0.0
fp_1354,-7.082007424941139e-09,0.0
fp_663,-7.082007424941139e-09,0.0
fp_439,-7.082007424941139e-09,0.0
fp_135,-7.082007424941139e-09,0.0
fp_341,-7.082007424941139e-09,0.0
fp_1551,-7.082007424941139e-09,0.0
fp_137,-7.082007424941139e-09,0.0
fp_1835,-7.082007424941139e-09,0.0
fp_1553,-7.082007424941139e-09,0.0
fp_33,-7.082007424941139e-09,0.0
fp_513,-7.082007424941139e-09,0.0
fp_648,-7.082007424941139e-09,0.0
fp_1559,-7.082007424941139e-09,0.0
fp_153,-7.082007424941139e-09,0.0
fp_308,-7.082007424941139e-09,0.0
fp_24,-7.082007424941139e-09,0.0
fp_159,-7.082007424941139e-09,0.0
fp_1003,-7.082007424941139e-09,0.0
fp_1001,-7.082007424941139e-09,0.0
fp_1566,-7.082007424941139e-09,0.0
fp_899,-7.082007424941139e-09,0.0
fp_452,-7.082007424941139e-09,0.0
fp_733,-7.082007424941139e-09,0.0
fp_1474,-7.082007424941139e-09,0.0
fp_1493,-7.082007424941139e-09,0.0
fp_1334,-7.082007424941139e-09,0.0
fp_948,-7.082007424941139e-09,0.0
fp_71,-7.082007424941139e-09,0.0
fp_78,-7.082007424941139e-09,0.0
fp_1307,-7.082007424941139e-09,0.0
fp_83,-7.082007424941139e-09,0.0
fp_905,-7.082007424941139e-09,0.0
fp_376,-7.082007424941139e-09,0.0
fp_962,-7.082007424941139e-09,0.0
fp_476,-7.082007424941139e-09,0.0
fp_1890,-7.082007424941139e-09,0.0
fp_355,-7.082007424941139e-09,0.0
fp_1889,-7.082007424941139e-09,0.0
fp_765,-7.082007424941139e-09,0.0
fp_1505,-7.082007424941139e-09,0.0
fp_1345,-7.082007424941139e-09,0.0
fp_994,-7.082007424941139e-09,0.0
fp_1877,-7.082007424941139e-09,0.0
fp_902,-7.082007424941139e-09,0.0
fp_1643,-7.082007424941139e-09,0.0
fp_1514,-7.082007424941139e-09,0.0
fp_880,-7.082007424941139e-09,0.0
fp_1838,-7.082007424941139e-09,0.0
fp_931,-7.082007424941139e-09,0.0
fp_1580,-7.082007424941139e-09,0.0
fp_1688,-7.082007424941139e-09,0.0
fp_1651,-7.082007424941139e-09,0.0
fp_1772,-7.082007424941139e-09,0.0
fp_818,-7.082007424941139e-09,0.0
fp_185,-7.082007424941139e-09,0.0
fp_1743,-7.082007424941139e-09,0.0
fp_1156,-7.082007424941139e-09,0.0
fp_830,-7.082007424941139e-09,0.0
fp_414,-7.082007424941139e-09,0.0
fp_1144,-7.082007424941139e-09,0.0
fp_2035,-7.082007424941139e-09,0.0
fp_1106,-7.082007424941139e-09,0.0
fp_416,-7.082007424941139e-09,0.0
fp_304,-7.082007424941139e-09,0.0
fp_1606,-7.082007424941139e-09,0.0
fp_1116,-7.082007424941139e-09,0.0
fp_1676,-7.082007424941139e-09,0.0
fp_810,-7.082007424941139e-09,0.0
fp_1710,-7.082007424941139e-09,0.0
fp_2014,-7.082007424941139e-09,0.0
fp_1702,-7.082007424941139e-09,0.0
fp_871,-7.082007424941139e-09,0.0
fp_6,-7.082007424941139e-09,0.0
fp_793,-7.082007424941139e-09,0.0
fp_1167,-7.082007424941139e-09,0.0
fp_1780,-7.082007424941139e-09,0.0
fp_1220,-7.082007424941139e-09,0.0
fp_825,-7.082007424941139e-09,0.0
fp_1234,-7.082007424941139e-09,0.0
fp_1577,-7.082007424941139e-09,0.0
fp_1372,-7.082007424941139e-09,0.0
fp_23,-7.082007424941139e-09,0.0
fp_1169,-7.082007424941139e-09,0.0
fp_2001,-7.082007424941139e-09,0.0
fp_768,-5.70693863588545e-07,8.463442538244302e-05
fp_1297,-8.472344512178154e-07,8.418736447717145e-06
fp_1266,-1.2130451444436474e-06,3.429517255648308e-05
fp_946,-1.3639704549817111e-06,0.0002340315154578334
fp_1521,-1.4272720224584035e-06,6.130942706134396e-05
fp_631,-1.6682743229523566e-06,2.485757576752222e-05
fp_1398,-2.15725331178529e-06,1.6555638850103484e-05
fp_775,-2.715411850040539e-06,4.485100444436335e-05
fp_394,-2.9618006174292333e-06,0.0001983171053004187
fp_1471,-3.090288874885161e-06,1.0760986386283017e-05
fp_1072,-3.297485888920093e-06,0.00013681143549706094
fp_526,-3.4519049581627213e-06,0.00022901790620819662
fp_928,-3.9373903827355505e-06,5.509655663324913e-05
fp_1258,-3.975337617911912e-06,5.495469523385682e-05
fp_1284,-4.418159841046432e-06,6.124050467109177e-05
fp_886,-4.473660650594624e-06,3.6749132436696683e-05
fp_368,-4.920722003842748e-06,6.871033867466456e-05
fp_1342,-5.174267995378124e-06,0.00011696124778754978
fp_1992,-5.646856527818933e-06,5.789483859118386e-05
fp_632,-5.649886857872488e-06,0.0002104364145183402
fp_1788,-5.66355079880676e-06,8.192270932012307e-05
fp_1565,-5.9542832104408914e-06,2.580836088005195e-06
fp_1118,-6.9308171933402106e-06,2.7509688532141157e-05
fp_1807,-7.1169849535035464e-06,0.00027414009861189754
fp_2031,-7.145772986261179e-06,7.079268827348219e-05
fp_1945,-7.301079124988341e-06,2.912087811565658e-05
fp_218,-7.920505515657262e-06,0.00027545419582250915
fp_298,-7.965908003648714e-06,5.8340179531024e-05
fp_1293,-8.36486654876012e-06,6.504057780710121e-05
fp_1481,-8.385857180792655e-06,0.0005890002692494757
fp_1090,-9.06427563764911e-06,0.00016762707747158608
fp_722,-9.7989532980014e-06,3.5271186485082884e-05
fp_1351,-9.826494227316296e-06,5.5337245809787397e-05
fp_346,-1.0040757556417645e-05,8.476121685478742e-05
fp_1460,-1.020543235068505e-05,7.96722995357792e-06
fp_1235,-1.0259576857984953e-05,0.00019923738146601384
fp_51,-1.0362955687637233e-05,0.00030825099386924925
fp_1927,-1.0526341580763265e-05,3.546267708395504e-05
fp_615,-1.090990410006487e-05,5.903207561063921e-05
fp_1738,-1.1091699030307823e-05,0.00032343052753679613
fp_778,-1.1265461507781182e-05,0.00015701582502513267
fp_947,-1.1495715547393814e-05,0.0003220253287037995
fp_1534,-1.1750417715017392e-05,4.7190459693776114e-05
fp_1613,-1.1760882748212964e-05,0.0002762922715403702
fp_1576,-1.176393532771325e-05,4.1004008519077664e-05
fp_18,-1.2052564347242445e-05,9.241166038068494e-05
fp_1881,-1.2398549503989109e-05,0.00011800991668332885
fp_909,-1.3197706241507845e-05,0.00011159769542001371
fp_1976,-1.3505825231674428e-05,0.00017594229801679565
fp_869,-1.3556741448939037e-05,0.00010700862863962888
fp_858,-1.3711492799606262e-05,0.00021528994403373163
fp_839,-1.3747497673533005e-05,2.5093208565168993e-05
fp_1892,-1.3871477728599757e-05,0.00022998726745227842
fp_514,-1.3991664852430751e-05,0.00014819476146757436
fp_1513,-1.4480475963773997e-05,0.00010149117322086665
fp_1259,-1.4595874042111489e-05,0.00011356845701416171
fp_1425,-1.4662752115368605e-05,0.00010162836487311878
fp_26,-1.4738610192455148e-05,3.626986190705215e-05
fp_1466,-1.5072975215124628e-05,0.00012748531964564154
fp_1687,-1.5115884874261631e-05,8.988322099982006e-06
fp_1520,-1.5155783745890439e-05,7.264376691810738e-05
fp_1795,-1.5177701753610329e-05,0.00019178624010388146
fp_1339,-1.5715790081705095e-05,5.3662857259591177e-05
fp_1082,-1.623239892485362e-05,0.00022420185801313845
fp_1170,-1.6487601709824774e-05,0.00018228009820119576
fp_2044,-1.7451267983559225e-05,0.0001362563024444784
fp_1703,-1.753723331752166e-05,0.000770417134796638
fp_1233,-1.7554609879266712e-05,0.00018372939447995601
fp_1343,-1.8149859315563786e-05,0.00012730574236284736
fp_1248,-1.840440895879425e-05,0.00020280223456105155
fp_729,-1.874864711413071e-05,0.000197898850813116
fp_1429,-1.9299004320405544e-05,2.1689381288314573e-05
fp_144,-1.9481588194936173e-05,7.689238254022055e-05
fp_571,-1.952557734214988e-05,8.216581952482636e-05
fp_11,-1.975491323595868e-05,0.0005545002206012818
fp_507,-2.0161954275343952e-05,4.483165424512257e-05
fp_234,-2.0738834509104188e-05,4.794299686223757e-05
fp_55,-2.0902593297367213e-05,2.598429443238685e-05
fp_113,-2.1390495703976774e-05,0.000310689029935632
fp_613,-2.216909877263973e-05,3.185573983357659e-06
fp_1190,-2.2516958580554024e-05,8.439588418204031e-05
fp_1304,-2.2542002901215775e-05,3.323913165282685e-05
fp_1282,-2.3906085903258046e-05,4.737287921619092e-05
fp_525,-2.3983214918832375e-05,8.284884924609244e-05
fp_912,-2.415859540028098e-05,0.0001022900502408584
fp_445,-2.430977244518573e-05,0.00010837843491083244
fp_1659,-2.4414562780372685e-05,4.7465168925409e-05
fp_907,-2.448818271751918e-05,1.1828719965865028e-05
fp_382,-2.465173985120028e-05,0.00012498231333293159
fp_1058,-2.4776910921442407e-05,0.00046381741444979083
fp_1061,-2.5001984764716488e-05,0.00018454715295921283
fp_1047,-2.5100583425596846e-05,8.604719559964152e-05
fp_691,-2.5307392715934184e-05,8.017359208210453e-05
fp_1002,-2.572536979683626e-05,0.0006891292793136159
fp_1314,-2.614125315250071e-05,0.0003899666356777115
fp_1921,-2.6176292593693694e-05,6.284772697761273e-05
fp_1873,-2.620527157544128e-05,6.210709980581741e-05
fp_1192,-2.632290759285727e-05,0.0001462838863016666
fp_628,-2.6392012139342392e-05,9.802466700000466e-05
fp_1848,-2.6526854822161992e-05,4.9471596003875404e-05
fp_164,-2.6855823086768816e-05,3.22503407956016e-05
fp_1427,-2.6879551032821248e-05,0.0001452094057024645
fp_562,-2.6921140593660908e-05,0.00011338188662280511
fp_1894,-2.7177423930835332e-05,0.0001154446667521376
fp_1871,-2.737851706231531e-05,2.1269599147288663e-05
fp_1614,-2.7985754783754758e-05,0.00018063452703927677
fp_1498,-2.9105312878696665e-05,8.611403052944662e-05
fp_924,-2.9206200255504912e-05,2.0310139426661186e-05
fp_264,-2.9652075388897358e-05,5.965184491001971e-05
fp_511,-2.9757118574136322e-05,0.0001332525596714246
fp_1066,-3.001294424922474e-05,0.00045495484073618134
fp_1668,-3.0225165250463703e-05,0.00022283692935388418
fp_1442,-3.0345974996448532e-05,0.0001615707633181314
fp_36,-3.0381314516758628e-05,4.253808663304466e-05
fp_1672,-3.141160101454155e-05,5.798598734787753e-05
fp_672,-3.1453892081789724e-05,2.1206164828447566e-05
fp_356,-3.270056101254415e-05,0.00010686458392369462
fp_2006,-3.2832846101360504e-05,7.189756412138222e-05
fp_822,-3.3920669277209825e-05,7.239906841412752e-05
fp_1593,-3.408955752979281e-05,0.00014736322664066418
fp_1237,-3.426698648658633e-05,3.0144662667888605e-05
fp_482,-3.606235108724043e-05,0.00012042115464106196
fp_1214,-3.6552263275457796e-05,5.936559364975669e-05
fp_432,-3.677139917441785e-05,6.166737096890677e-05
fp_837,-3.71203453881197e-05,0.00011505906044565432
fp_374,-3.75987809773104e-05,0.00016758871439779394
fp_228,-3.761641487194378e-05,3.7839724174575756e-05
fp_1583,-3.801404806966779e-05,7.255773861223419e-05
fp_730,-3.8204135611796805e-05,8.053321443696891e-05
fp_1707,-3.869976265753472e-05,0.0003810155796670423
fp_456,-3.8825655512431115e-05,0.00014168381810696906
fp_1776,-3.9930709702695746e-05,7.163076137376753e-05
fp_1042,-3.9950910326735924e-05,0.00017816827201907548
fp_470,-4.004250533233833e-05,8.280805283621965e-05
fp_1699,-4.0504089921378215e-05,5.809690812350344e-05
fp_201,-4.056485835817192e-05,6.553780139428892e-05
fp_1034,-4.0582347746576095e-05,5.770061236208853e-05
fp_988,-4.100088296410398e-05,6.500740448770728e-05
fp_419,-4.119236246236113e-05,0.00017712794979169116
fp_1483,-4.15821080403056e-05,3.032045124175694e-05
fp_2012,-4.2091343515360255e-05,2.7797953043767123e-05
fp_1798,-4.286812646392413e-05,1.3188846808929708e-05
fp_354,-4.316172916305483e-05,0.00010706480464796678
fp_1360,-4.359285915633837e-05,7.452904442870903e-05
fp_760,-4.377575512080067e-05,0.00015594446418732834
fp_1337,-4.540910848154223e-05,7.984978301426648e-05
fp_2037,-4.5667888320388705e-05,0.00010780398443776568
fp_1693,-4.6542359189905015e-05,0.0002023979484386633
fp_1130,-4.669271075659065e-05,9.506472581370852e-05
fp_1974,-4.7018721726188595e-05,3.744589288502828e-05
fp_443,-4.7892692788575884e-05,3.349462877783644e-05
fp_391,-4.8049139132455564e-05,6.681420380808804e-05
fp_1229,-5.026590817687193e-05,0.0001361014266894522
fp_1400,-5.045029284898028e-05,0.00011095339069826554
fp_1394,-5.0854349504114714e-05,5.091243875306476e-05
fp_688,-5.13336118915797e-05,4.959324556293375e-05
fp_359,-5.143641490163997e-05,2.7500833791086793e-05
fp_255,-5.162880446323293e-05,0.00019478613024957
fp_2026,-5.166418446043153e-05,0.0002796344512301156
fp_838,-5.186626901156899e-05,6.439510367395939e-05
fp_1180,-5.218534500019967e-05,0.00028467981540767934
fp_1489,-5.2274727208145855e-05,0.0001364710468469956
fp_1446,-5.35320531465322e-05,0.00041413892478054444
fp_1177,-5.410758054096299e-05,0.0006364699935015837
fp_158,-5.4295680218263695e-05,6.778300582418239e-05
fp_1055,-5.439974452225993e-05,0.00020722224378586375
fp_1990,-5.4512683642871096e-05,9.615292370389107e-05
fp_4,-5.482200967534823e-05,0.00046429562957362266
fp_1349,-5.48504101154812e-05,0.0001537758461493004
fp_829,-5.601869036810925e-05,0.00010413865633498323
fp_236,-5.610230542079098e-05,2.84494409168089e-05
fp_127,-5.6581003905620265e-05,2.7015506453460212e-05
fp_597,-5.669213056267441e-05,5.387629236810499e-05
fp_954,-5.6947199247958656e-05,5.801638263278123e-05
fp_435,-5.769153842596353e-05,9.156605579887677e-05
fp_367,-5.7717547639324354e-05,1.7813116790784346e-05
fp_740,-5.859702363641972e-05,6.549843479373625e-05
fp_1666,-5.8917786712453515e-05,0.00012851438279853593
fp_57,-5.9234529116114484e-05,0.00024790125951227216
fp_1752,-5.926813630863226e-05,0.0001715815163799937
fp_1210,-6.039684036382997e-05,5.1264130237249136e-05
fp_269,-6.082103568816333e-05,0.00015284978643283873
fp_372,-6.137784234037103e-05,0.00046014363175173566
fp_192,-6.291222792158546e-05,0.0002507603946454348
fp_1380,-6.309046761665549e-05,4.297571410382045e-05
fp_1704,-6.361027253336538e-05,0.00018977823201495636
fp_418,-6.408315420685096e-05,0.00018469448608477313
fp_1333,-6.446667726434097e-05,0.00011706077527104564
fp_1486,-6.450890255769171e-05,0.00024316423633426483
fp_293,-6.490412913806587e-05,0.00016525144542736293
fp_1056,-6.50978362424226e-05,8.750247980788665e-05
fp_1632,-6.605782071440469e-05,4.91960637184825e-05
fp_782,-6.617072483625642e-05,4.832726117850281e-05
fp_433,-6.621232292403079e-05,8.707464155660075e-05
fp_1836,-6.632490248150713e-05,5.64374164111347e-05
fp_1575,-6.646948703681321e-05,0.00014822305787684197
fp_187,-6.76161670373876e-05,5.080469356503011e-05
fp_1770,-6.965356906789566e-05,3.6721904822997556e-05
fp_1850,-6.973228656839136e-05,9.564387260444806e-05
fp_101,-6.991122049533338e-05,0.0001915470243232012
fp_56,-7.045160837737541e-05,8.185339057364658e-05
fp_668,-7.046194839221975e-05,0.0004413978132146281
fp_1432,-7.046451653593965e-05,4.7330857545905986e-05
fp_1909,-7.156694749326231e-05,0.0003340851454511369
fp_608,-7.172297861175458e-05,0.00010782820299829092
fp_1093,-7.185137023399957e-05,5.373532405481162e-05
fp_483,-7.190722464913701e-05,0.0003523836254122245
fp_1698,-7.300182011527045e-05,0.0001867566695814472
fp_1623,-7.301193044120246e-05,4.1084086260473145e-05
fp_1554,-7.452309530009416e-05,9.344799552072276e-05
fp_842,-7.462078766120594e-05,7.60261805690731e-05
fp_402,-7.513215909229486e-05,2.36112611003887e-05
fp_1209,-7.537373524162394e-05,0.000736796918598772
fp_1412,-7.598554736059082e-05,0.00020758461384521367
fp_1701,-7.600580461686324e-05,0.00012015617814857135
fp_1895,-7.604604486577404e-05,0.00034208893784849027
fp_267,-7.627816151958288e-05,7.682233439840205e-05
fp_1040,-7.687284804276384e-05,6.584273963735474e-05
fp_516,-7.718190200236563e-05,0.00013711117235445765
fp_1117,-7.756712733701932e-05,0.00010904707057528208
fp_1238,-7.771439936252734e-05,0.00021915516167950617
fp_1918,-7.840334766098244e-05,0.0006232487038015586
fp_654,-7.850083649483253e-05,0.0001642858362956647
fp_655,-7.871024470698095e-05,4.1921594660804215e-05
fp_1146,-7.874979121476055e-05,0.00016137527292468812
fp_287,-7.8969839731724e-05,8.269546951122537e-05
fp_1422,-7.901514189279091e-05,0.0002781384975728903
fp_1567,-8.069673500945562e-05,0.0004205919876443639
fp_1804,-8.106967264811526e-05,0.00016136010080580274
fp_1171,-8.115192716144915e-05,0.0008207028543397038
fp_249,-8.135920575667033e-05,0.00041985393253307196
fp_100,-8.194269504389063e-05,8.086348615534566e-05
fp_696,-8.205789055177881e-05,5.0895656578652104e-05
fp_134,-8.211176016981181e-05,0.00020178396986090345
fp_1898,-8.228281366944312e-05,3.5280564947163914e-05
fp_2019,-8.23217717760949e-05,5.9399166472807786e-05
fp_1758,-8.249659101693396e-05,6.211867987494464e-05
fp_93,-8.33541916036129e-05,0.0006749518803741077
fp_975,-8.339841199109799e-05,3.522224757602229e-05
fp_1373,-8.401102642554558e-05,0.0003147738724642505
fp_618,-8.404663832719538e-05,6.557666055319967e-05
fp_791,-8.407674973558432e-05,0.00014192509617866884
fp_1863,-8.434624671820324e-05,6.991843033292898e-05
fp_278,-8.539950715116262e-05,0.00011990548044776942
fp_1225,-8.651404081669867e-05,5.5259360257982226e-05
fp_1331,-8.681026874655107e-05,0.00017449950519900727
fp_1420,-8.699441991952828e-05,0.0002119508847223969
fp_1548,-8.722564279435296e-05,3.5351343612268936e-05
fp_389,-8.765482823744897e-05,0.0008060924048554455
fp_2005,-8.795733083319935e-05,0.00017582687650941685
fp_873,-8.79817457040799e-05,7.119616799329343e-05
fp_710,-8.880872085250679e-05,0.00014106394153033625
fp_877,-8.89312098677486e-05,2.9117935430765643e-05
fp_1766,-8.94536387129996e-05,4.733325675242335e-05
fp_1064,-8.985811518937847e-05,0.00010549772826850705
fp_1759,-9.014911830120819e-05,0.000427379185821263
fp_534,-9.056644130578384e-05,0.00018555698219594762
fp_897,-9.064584625557703e-05,3.1148400412658184e-05
fp_487,-9.074299871427715e-05,0.00010932585547070763
fp_993,-9.194561267937829e-05,0.00013988057771856366
fp_1541,-9.290675125963598e-05,0.00013204518081734036
fp_1395,-9.295493367098562e-05,7.356268255555179e-05
fp_1588,-9.404261920729074e-05,6.188510255553125e-05
fp_1839,-9.441325939600898e-05,0.0002267806431569222
fp_173,-9.452470531343682e-05,9.465933946855071e-05
fp_1311,-9.529709628024463e-05,3.401508336317264e-05
fp_437,-9.575058164685845e-05,0.00016681581871549355
fp_1031,-9.610354245279674e-05,0.00015264651643016297
fp_704,-9.692146004129931e-05,0.00024077379296527467
fp_1746,-9.693582764687125e-05,0.0002852877973358458
fp_1048,-9.699587139673227e-05,0.00011583846293311446
fp_152,-9.728424850388162e-05,6.301608692897146e-05
fp_1283,-9.750111479929213e-05,0.00034171839037317153
fp_1557,-9.90540010432417e-05,0.00010160926062035285
fp_1067,-9.93322710425737e-05,0.00016731202542725915
fp_1390,-9.96736160239653e-05,7.342625830567745e-05
fp_1377,-9.968140264595692e-05,0.00016567099229361062
fp_864,-0.0001000908400701439,8.353096208313672e-05
fp_1108,-0.0001001792877075136,0.00012442221808592593
fp_392,-0.00010070318675841073,0.0013900728583400815
fp_1217,-0.000101736783785622,4.5659596706832665e-05
fp_1549,-0.00010217178520535163,0.0003523902601769054
fp_1004,-0.00010282551768254766,0.0003613609618776541
fp_1543,-0.00010327392644975397,5.271915335862362e-05
fp_786,-0.00010406809089864577,3.4931309510924236e-05
fp_235,-0.00010414258717124092,1.590010383175646e-05
fp_200,-0.00010489589259299326,0.00017994709794446446
fp_270,-0.00010519478879797984,0.0002244881092510407
fp_1364,-0.00010533836994222056,0.0002228068639093139
fp_929,-0.00010540897300479469,0.00017022679867429482
fp_792,-0.00010644701604805018,0.00010798939093397853
fp_2013,-0.00010785823204633172,4.361567951263002e-05
fp_865,-0.0001082763686427235,0.00012869720569887839
fp_1245,-0.00010843335332237914,0.00016083969652811684
fp_551,-0.00010889379784240205,0.00011338947727710085
fp_1059,-0.00010932439811197625,9.736420997039751e-05
fp_1194,-0.0001094952868693655,0.00016763817039242904
fp_10,-0.00011059233432781923,6.794327654813724e-05
fp_1399,-0.00011073338533651444,0.0002499594465427327
fp_1212,-0.00011250020168114272,0.0002072863539761054
fp_621,-0.00011251166680699143,0.00028535164559882157
fp_86,-0.00011388371543239462,9.258915837138915e-05
fp_1982,-0.00011458565202953075,6.849934293947925e-05
fp_256,-0.00011507762982367886,0.00010940476699931855
fp_851,-0.00011583484779638109,0.0002217490639950856
fp_1578,-0.00011679656590179999,8.106877132732894e-05
fp_69,-0.00011700681614583708,0.00012884986666535073
fp_1195,-0.0001173184803091587,0.00027608875610006934
fp_98,-0.0001174595704720005,0.00020024708770891223
fp_956,-0.00011770591265809482,0.000213684796372726
fp_1239,-0.0001178484032483551,0.00034622635909186886
fp_1987,-0.00011887742301723847,0.0002973025273825186
fp_1244,-0.00011950468183932194,4.165854553745859e-05
fp_102,-0.00012040545958562632,7.608050263489142e-05
fp_1830,-0.00012078301750311216,0.0002229551181740313
fp_995,-0.00012092669398595657,7.419592497408051e-05
fp_1797,-0.00012106018702260358,5.978493720927298e-05
fp_409,-0.00012296307913788328,0.00015501231947442575
fp_1977,-0.00012304451459310695,0.0004091988838391152
fp_1827,-0.00012378156231509507,0.00013655208829516636
