feature,RF_balanced,RF_extreme,XGB_conservative,XGB_aggressive,avg_importance
fp_301,2.926673687159427e-05,2.0591901428817458e-05,0.0003618275,0.00026443333,0.00016902986511840493
fp_151,1.8185418296999065e-06,7.73886737740589e-06,0.00025294043,0.00041049503,0.0001682482185412087
fp_1998,9.280062225974035e-05,1.886123471849403e-05,0.00035132526,0.00020828664,0.00016781843945105478
fp_1080,5.9383810178686e-05,2.0023935045249204e-05,0.0005911354,0.0,0.00016763578860472781
fp_1655,6.831342243134625e-05,4.765812326505157e-05,0.0002963309,0.00025793313,0.00016755889350505304
fp_1568,5.7565561338395405e-05,4.7945794378456545e-06,0.0004691215,0.00013784405,0.00016733142272033213
fp_179,7.384314607551246e-06,9.300570611961956e-06,0.00038953498,0.0002624624,0.00016717056344236033
fp_429,5.741048266283049e-05,5.1824502475982254e-05,0.000413876,0.00014497523,0.00016702155342501626
fp_1849,0.00012968876280736822,0.00012178088289696835,0.0003252951,9.094465e-05,0.00016692735323081914
fp_1686,3.0472973955283816e-05,3.050490277408558e-05,0.0003216068,0.00028487088,0.00016686389346910646
fp_2002,2.7068451340646212e-05,3.133652635242698e-05,0.00060888263,0.0,0.00016682190291556523
fp_125,3.05359501457902e-05,7.760424088363103e-05,0.00031364275,0.00024527474,0.0001667644222531559
fp_782,9.423299634756774e-05,1.1505194761329793e-05,0.0002050303,0.00035576406,0.00016663313786562724
fp_1207,0.0002710909348764421,2.0436592767594526e-05,0.00024705884,0.00012696737,0.00016638843282212464
fp_1749,0.00033416548650517977,3.334264978678794e-05,0.00015215907,0.00014583372,0.00016637523302854459
fp_1556,5.9345536390366706e-06,6.4240798511063085e-06,0.0003044326,0.00034645764,0.00016581221580641662
fp_327,0.0002907269548112145,7.49120654526842e-05,0.00010506318,0.00019244433,0.00016578663470426843
fp_380,0.00022792790234942546,7.23917229488906e-05,0.00021187466,0.00014991598,0.00016552756825713682
fp_1644,3.476798026860983e-05,2.3679457169987022e-05,0.0004128355,0.0001903938,0.00016541918491326386
fp_869,2.8387192205388223e-05,6.497070381311816e-06,0.00023763676,0.0003878943,0.00016510383382875896
fp_710,0.00021317417114036843,9.937996175272132e-05,0.00016135955,0.0001863652,0.00016506972120291662
fp_816,0.00029873135537961717,8.874853600215492e-05,0.00011252986,0.00015909076,0.00016477512829252188
fp_944,0.00014921861051974086,8.02024930388133e-06,0.00030246453,0.00019869384,0.00016459930764411027
fp_390,1.3231267134478123e-05,2.2999500714347852e-06,0.00039799578,0.00024400995,0.00016438423743043494
fp_1660,3.710989476660334e-05,1.5152924874048227e-05,0.0003303463,0.00027313095,0.00016393501434669276
fp_817,0.0001770127482980284,0.00017487490310652443,9.730716e-05,0.00020259932,0.00016294853148567508
fp_456,2.298088031367777e-05,3.157657473863394e-05,0.0003325338,0.00026326717,0.00016258960299907885
fp_1005,0.00010068993860106174,3.557524068286349e-05,0.0003062566,0.000206844,0.00016234144574892912
fp_668,4.6158268295747666e-05,0.00010034945233841469,0.0002870973,0.00021237957,0.00016149614711962823
fp_92,0.00015177534435755315,7.738082089750796e-05,0.00022225146,0.00018891325,0.00016008021981963298
fp_1308,0.00016860389628084205,6.137920394458733e-05,0.00026513156,0.00014385635,0.000159742751950451
fp_685,0.0002290429837958985,2.3427654796618007e-05,0.00018755478,0.00019833288,0.00015958957437862956
fp_1289,0.00010145280709041264,4.021013371171334e-06,7.110838e-05,0.00045945623,0.00015900960807436372
fp_1990,7.77817950723172e-05,1.5433543258600634e-05,0.00013388002,0.00040738969,0.00015862126119416597
fp_993,0.00014832721860917467,9.260208009463238e-05,0.00023406354,0.00015900996,0.00015850069880724574
fp_165,0.00016009123398319413,5.8023298632480246e-05,0.00021943041,0.00019645,0.00015849873507201245
fp_129,3.805083844540181e-05,4.50071300663542e-06,0.00029603665,0.0002954065,0.00015849867613756572
fp_1587,5.49426197185806e-05,4.301817557957253e-05,0.00028366645,0.00025227363,0.00015847521933585627
fp_1219,2.9033466103716422e-05,3.393444163840306e-05,0.0,0.0005707895,0.00015843935278535054
fp_1370,8.767219903063683e-05,1.7722725466975915e-05,0.0003523034,0.00017601153,0.00015842746529272036
fp_1079,0.00011032635052364361,1.459314132999579e-05,0.00044176087,6.58523e-05,0.00015813316573006566
fp_1678,0.00018785432106649175,3.776806463099347e-05,0.00027128772,0.0001347785,0.00015792215084751353
fp_1989,0.00011259563841952555,4.797645111356091e-05,0.0003487215,0.000121823374,0.0001577792444408982
fp_1884,0.0005856659209925527,1.0705306076846509e-05,0.0,3.4684588e-05,0.00015776395381040986
fp_1542,0.00013734936001758182,3.093180556528789e-05,0.00028569053,0.00017523102,0.0001573006798694368
fp_1348,0.00013036101987976183,1.2562582178600503e-05,0.0001265709,0.000357955,0.00015686237437575966
fp_1739,8.20735686974733e-05,8.553699885408962e-06,0.00030557322,0.00023071512,0.0001567289017658499
fp_1943,7.276386618761809e-05,1.6965226213138056e-05,0.0002946399,0.00024242156,0.0001566976398963603
fp_1443,5.079717876272992e-05,2.8323602531184766e-05,0.00025948152,0.00028808264,0.00015667123330590153
fp_393,4.8805644282086684e-05,1.2137009884670445e-05,0.00033849507,0.00022335176,0.00015569737044731505
fp_953,0.00012592284302978773,3.264965386538794e-05,0.00037373722,8.901705e-05,0.00015533169066241483
fp_1646,4.560007189031769e-05,7.169343729119815e-06,0.0,0.0005676817,0.0001551127738968071
fp_517,3.0105115090438513e-05,1.0439049344301563e-05,0.00011640238,0.0004626671,0.00015490341416681506
fp_250,5.1498298088877537e-05,2.558182981089101e-05,0.0003261085,0.00021502843,0.00015455426566774277
fp_1040,6.24210563126108e-05,7.845979255470466e-05,0.00024235812,0.00023472369,0.00015449066346731493
fp_1038,7.2755243356002236e-06,3.4768133028887075e-06,0.0,0.00060717727,0.00015448240088955848
fp_1235,9.754972454716762e-05,5.6275264821555675e-05,0.0,0.00046342795,0.00015431323400967606
fp_316,9.807290165424394e-06,2.4029718946283972e-05,0.00051452906,6.8035515e-05,0.0001541003969049338
fp_1507,3.581746911239719e-05,2.6442992666282024e-05,0.00039425818,0.00015806497,0.00015364590346424872
fp_471,5.983195229247322e-05,9.367390386960858e-06,0.00024772418,0.0002971925,0.00015352900889194958
fp_398,7.217209645662105e-05,1.1246233764187082e-05,0.00035818966,0.00017084891,0.00015311422613363827
fp_354,6.246888829833007e-05,1.3865314467443474e-05,0.00033185893,0.00020373652,0.00015298241295067303
fp_2007,0.00023949790987712208,5.663202186226148e-05,0.00019723624,0.00011754851,0.00015272866932718111
fp_1664,0.0001770321421355813,6.527228441456688e-05,0.00025580302,0.000109971625,0.00015201976895093223
fp_13,0.00022423600812193734,4.194353567096188e-05,0.00013454728,0.00020653442,0.00015181531113657996
fp_526,7.384824359347383e-05,3.444174323840719e-05,0.00025384125,0.0002450898,0.0001518052567219827
fp_838,0.00017871219786931867,6.824085442305616e-05,0.0002789297,8.105238e-05,0.00015173378608556974
fp_1298,0.00011791022432278241,2.2013446460361185e-05,0.00030199016,0.00016433165,0.0001515613710187534
fp_548,0.00013717928308797068,8.582423057033412e-05,0.00014303766,0.00023859573,0.00015115922640284455
fp_1149,0.00014898574465317755,9.413446309631926e-05,0.000188212,0.00017238634,0.00015092963607637295
fp_1895,0.0005625287124841258,1.8028916368151719e-06,0.0,3.9097893e-05,0.00015085737428591005
fp_749,0.00013624066659385708,2.8307407725580534e-05,0.000107426844,0.0003309053,0.00015072005795499786
fp_1626,0.00010298505678016831,2.802484270950795e-05,0.00022113886,0.0002494601,0.0001504022174782822
fp_575,0.0001407635767797179,4.727863999126241e-05,0.00021954098,0.00019368318,0.00015031659401130765
fp_1214,0.00014215278887363275,2.0323003839069747e-05,0.00034822515,9.0373214e-05,0.00015026853891862162
fp_1438,5.208524643277595e-05,1.8972042005415348e-05,0.0003274944,0.00020073514,0.00014982170861822499
fp_1814,5.021952963728188e-06,6.457801929935444e-05,0.00032735863,0.00019958467,0.00014913581862768897
fp_1630,9.966132648368664e-05,6.951269348182347e-05,0.0002485771,0.00017861329,0.000149091102246004
fp_360,0.0001795532886586027,1.7973780544525985e-05,0.00016857446,0.0002298404,0.00014898548338109201
fp_1439,0.00021832649483059867,4.266748793619772e-05,0.00020805403,0.00012411388,0.0001482904733237914
fp_1830,0.00011358676000261482,4.454303036214265e-07,0.00026225447,0.00021623893,0.00014813139732324827
fp_777,0.0001004532925488013,1.973516378058449e-06,0.00027636075,0.0002136045,0.00014809801255320803
fp_1890,1.1213930581482462e-05,1.0166656525111355e-05,0.00032548365,0.00024366699,0.00014763280617725684
fp_160,0.0001679307407089834,3.818171494995061e-05,0.00019096334,0.00019228413,0.00014733998287430567
fp_1340,3.0281735281349052e-05,3.3284313858409614e-06,0.00038854143,0.00016696194,0.00014727838448881466
fp_1232,0.00011012159516257925,2.4506565598683786e-05,0.000350187,0.00010297688,0.0001469480130670275
fp_1020,2.6856145119682416e-05,5.2628447744824024e-05,0.000252889,0.00025363977,0.00014650334062106735
fp_532,5.3223829547098536e-05,1.5132915167196421e-05,0.0,0.00051712396,0.00014637017640104272
fp_1731,0.0001494870878741949,5.146285335590788e-05,0.00026117743,0.00012213839,0.00014606643821557595
fp_1794,0.00013376699508932247,5.02367213505295e-05,0.0003092766,9.051011e-05,0.00014594760654736437
fp_342,0.0001980434297824048,3.440588326724736e-05,0.00027485238,7.4686795e-05,0.00014549712308658765
fp_1303,2.3344573636637904e-05,1.3293065729473726e-05,0.00029341638,0.000251537,0.00014539775804617045
fp_1643,1.6894970672012126e-05,4.679773569214209e-06,0.00026508808,0.00029469078,0.00014533839979765653
fp_325,0.0002319298810950702,5.282624614142088e-05,0.0001771577,0.00011921917,0.0001452832477700631
fp_1403,9.130350673166638e-05,0.00013746452661176134,0.00024867404,0.00010278117,0.00014505581037259309
fp_1034,7.770600393285224e-05,5.849359205920967e-06,0.000112087415,0.0003840964,0.00014493479587466193
fp_1006,3.580720504971763e-05,9.287510697669191e-06,0.00036893372,0.00016535992,0.00014484708761199392
fp_1759,3.308807293310422e-05,4.46306835197306e-05,0.00023893967,0.00026262578,0.00014482105062056303
fp_307,2.59462559982536e-05,6.161000878150894e-05,0.00027845879,0.00021211244,0.00014453187286789742
fp_163,0.00015836164218634204,1.5133925912628552e-05,0.0002511895,0.00015176726,0.00014411308677436433
fp_646,1.3122463926323423e-05,4.673107625657967e-05,0.00033221702,0.00018406635,0.0001440342274224031
fp_1766,2.3271372651407214e-05,8.722128785034893e-06,0.00027516458,0.00026882044,0.00014399463062605633
fp_1987,8.148308450504767e-05,7.142049534648868e-05,0.00026246862,0.00016023868,0.00014390271825853696
fp_642,3.450241316334056e-05,4.478543055679292e-05,0.0,0.00049551314,0.00014370024703375136
fp_1669,3.895166256008485e-05,3.8834303534990045e-05,0.00029846033,0.0001981782,0.00014360612435651197
fp_1511,7.659824095583539e-05,8.310372382299536e-05,0.00017056878,0.00024283136,0.00014327552509098442
fp_1995,3.164666391874751e-05,5.6717212325073255e-06,0.0003031698,0.00023228355,0.0001431929336839921
fp_318,0.00025662312040809505,1.7410667356430403e-05,0.00018787112,0.000109654,0.00014288972671479229
fp_120,9.27633296506416e-05,2.1736585415554188e-05,0.00028853977,0.00016719282,0.00014255812584329912
fp_1121,2.3110038362500958e-05,8.935732540247106e-06,0.00044228643,9.4426956e-05,0.00014218978906879268
fp_246,0.00014153552683605208,6.68394925783491e-05,0.00020950344,0.00015074789,0.00014215658774996515
fp_1211,4.272548443866296e-05,7.461946255775378e-06,0.00030677562,0.00021160158,0.00014214115790690292
fp_47,3.351959651858211e-05,1.5967245405139076e-05,0.0002508103,0.0002678915,0.0001420471594694946
fp_1479,2.1849065252975505e-05,4.075649999727509e-06,0.00033949656,0.00020202111,0.00014186059658348514
fp_202,9.883950497789948e-05,4.941728040544363e-05,0.00025963923,0.00015894149,0.0001417093761632888
fp_530,3.0045976717188344e-05,2.0750655822649052e-05,0.00034301996,0.00017246712,0.0001415709266733338
fp_2,0.00016665532312795797,6.87939461525888e-05,0.00019246017,0.00013756611,0.0001413688863352317
fp_1966,8.838857707620637e-05,5.4122047188162755e-05,5.589185e-05,0.00036518968,0.00014089803982194336
fp_331,8.023407759040242e-06,4.081952950326076e-06,0.00040856167,0.00014177462,0.00014061041312251541
fp_1413,0.00023371809435747884,4.041232133674224e-05,0.00023245197,5.5593104e-05,0.0001405438732906224
fp_103,8.652190794429538e-05,1.6709843071146866e-05,8.32321e-06,0.00044899803,0.0001401382488886965
fp_1493,4.382878712514421e-05,3.0927975149754874e-05,0.00035128463,0.00013325365,0.00013982376034985867
fp_31,6.943853555394239e-05,1.9951683849222206e-05,0.00037978883,8.912855e-05,0.0001395769017206538
fp_1614,3.3604412341034613e-05,4.825562083792872e-05,0.00030009754,0.00017448362,0.00013911029835307983
fp_34,0.00015379939888944186,6.724397823328406e-05,0.00022275184,0.00011190812,0.00013892583487843527
fp_940,7.102821114818731e-05,1.9463150319528553e-05,0.00032109534,0.00014332321,0.00013872747880373814
fp_336,0.00013535288159809348,5.991508195297441e-05,0.00020110246,0.00015835887,0.00013868232519065243
fp_234,3.454409701482813e-05,1.4281103522292219e-05,0.00018006361,0.00032561156,0.0001386250923403756
fp_59,0.00016326436510546668,7.591676711372892e-06,0.00020865026,0.00017498295,0.00013862231495600044
fp_108,7.927385485969643e-05,4.671168611465845e-05,0.0003094466,0.00011710454,0.00013813416790820903
fp_442,0.00020493413274527933,3.861292134207907e-05,0.00021617499,9.239094e-05,0.00013802824511904895
fp_1306,5.700229731028121e-05,4.298139827102192e-05,0.0,0.00045132183,0.00013782638140575243
fp_719,0.00014976539431300784,6.833573940205677e-05,0.000120415156,0.00021150183,0.00013750452957329837
fp_84,0.00011546383992084544,3.232935025438438e-05,0.00029426216,0.000106901854,0.00013723930239934246
fp_1113,3.33640202429476e-05,6.646030884204845e-05,0.00031604333,0.0001328897,0.0001371893400946399
fp_826,1.1573011390525793e-05,5.961985734891708e-06,0.0003239839,0.00020658376,0.00013702566439688217
fp_1077,0.0001693585706261698,5.720123653342745e-05,0.0001754643,0.00014546119,0.00013687132522106037
fp_1328,7.37291417196942e-05,5.138980320605324e-06,0.00031632936,0.00015030615,0.00013637590774218686
fp_1682,0.00035014530625192703,1.7874210821667763e-05,0.00013288249,4.4580687e-05,0.0001363706729241416
fp_570,0.00010341745253215501,2.9444228463107097e-06,0.00027112936,0.0001665578,0.00013601226026609876
fp_726,0.00011179216722632746,2.6176715696785593e-05,0.00023815322,0.00016718745,0.0001358273891685777
fp_1327,0.0001172924479762415,2.76644138267062e-05,0.0002289246,0.0001685732,0.00013561366610662383
fp_824,0.00011669479055176772,2.72742555249577e-05,0.00031432373,8.398331e-05,0.00013556902017653063
fp_1433,0.00013425391304942324,2.6628248719225452e-05,0.00019228908,0.00018907391,0.00013556128750823716
fp_1225,0.00036581489118337623,3.4610198951510596e-05,0.0,0.00014131461,0.0001354349248359906
fp_77,7.824732532874804e-05,6.696374467759116e-05,0.00021148649,0.00018475812,0.00013536391906058377
fp_541,5.747093572073838e-05,1.5189049063009912e-05,0.00025177613,0.0002167236,0.00013528992761706798
fp_73,3.9851116349681986e-05,6.312360911184421e-06,0.00029851883,0.00019614282,0.0001352062827270164
fp_1769,3.6593074516549194e-06,1.8968391008394044e-05,0.00036776887,0.00014868107,0.00013476940729711555
fp_2044,4.370151512347482e-06,1.178467245445083e-05,0.00034280305,0.0001786553,0.00013440329366771247
fp_579,0.00034619040966808875,0.00012236891576254666,1.3987479e-05,5.5017164e-05,0.0001343909922556719
fp_1036,0.00022504949863194545,1.0868128474561391e-05,0.00021678518,8.272602e-05,0.00013385720699282655
fp_232,0.00010574296697560811,2.2953781739993097e-05,0.00019169165,0.00021388699,0.0001335688474841321
fp_1284,1.3671274727014228e-05,1.594819943499735e-05,0.00029643116,0.00020818056,0.00013355779725537616
fp_98,0.00010046569433106436,1.941976706276762e-05,0.00032069258,9.204921e-05,0.00013315681162653366
fp_815,0.000291823690681168,2.885013189610952e-05,0.00011448467,9.621954e-05,0.0001328445079359641
fp_1412,9.466969747229065e-05,1.3906485343193646e-05,0.00027253953,0.00014960823,0.00013268098507641246
fp_128,3.8189687553918486e-05,5.329905152023736e-06,0.00027185516,0.00021497066,0.00013258635095013665
fp_1838,1.6978807197780455e-05,2.7557838166250277e-05,0.00027102442,0.00021448552,0.00013251164624304872
fp_500,0.00015949608409545035,4.49003202765294e-05,0.00021346656,0.00011177771,0.00013241016660745048
fp_1108,4.424019083450854e-06,3.22183410119326e-05,0.0,0.00049287133,0.0001323784229030092
fp_1641,6.017308208609449e-05,7.598257177405058e-06,0.0003700292,9.165176e-05,0.00013236307848959994
fp_1231,9.383798939074208e-05,3.5742564652564436e-05,0.0002966789,9.983988e-05,0.0001315248314095406
fp_1029,0.0,1.2869223011694125e-05,0.00026352797,0.00024966314,0.00013151508127107268
fp_800,0.00029246148632314,5.6199046867906435e-05,6.257534e-05,0.00011365185,0.00013122192976655595
fp_1666,7.237499386398622e-05,3.817332779729356e-05,0.00028352972,0.00013058948,0.0001311668813963703
fp_803,4.420714335830288e-05,9.09339642027173e-06,0.00027726367,0.00019376309,0.00013108182321349887
fp_498,5.059963851607022e-05,7.961062035918893e-06,0.00026463813,0.00020046491,0.00013091593682193443
fp_26,4.9431316392423355e-06,3.881749849467984e-05,0.0,0.00047829212,0.00013051318675731004
fp_1374,9.738776389950341e-05,1.1039911234398326e-05,0.00019844109,0.00021492288,0.00013044791230241653
fp_1396,1.1913926469402575e-05,2.13508240135094e-06,0.0003148296,0.00019143532,0.0001300784844288777
fp_1777,2.2489458096056142e-05,9.338934488275023e-06,0.0,0.00048691293,0.00012968533149885196
fp_951,2.6120881513223623e-05,2.348451713681962e-06,0.0004219805,6.734972e-05,0.00012944989132802502
fp_525,5.231378929834634e-07,4.42773002386315e-06,0.00020894984,0.00030292934,0.00012920751415598623
fp_712,8.98036580842146e-06,7.055255271522862e-06,0.00025183297,0.00024858772,0.00012911407789852292
fp_82,0.00011155252653058011,1.26030602607648e-05,0.00014745777,0.00024389951,0.00012887821852255822
fp_1434,7.350735109913453e-05,2.1965277565353304e-05,0.00024911822,0.00017075556,0.00012883660414239435
fp_522,9.109859590750375e-06,2.319444994681616e-05,0.00028739125,0.00019348081,0.00012829409114688804
fp_1792,4.638683788664336e-05,2.3962772770723336e-05,0.00031356403,0.00012876406,0.00012816942556293932
fp_587,3.4399819423149885e-05,3.883006653055944e-05,0.00019597165,0.0002432009,0.00012810060959664356
fp_1248,1.9373924187666297e-06,1.2049104598319377e-05,0.0002360178,0.0002623362,0.00012808512385666755
fp_961,0.00019052128461129634,5.554166332171765e-05,8.086926e-05,0.00018430743,0.0001278099081030608
fp_217,7.66251625205234e-05,8.705324283313693e-06,0.0002857646,0.00013892003,0.00012750378083287736
fp_1437,2.7795708933005295e-05,5.395414012684163e-06,0.0002175091,0.00025909676,0.0001274492482520437
fp_279,5.959052643274844e-05,0.0001340626952974248,0.0,0.0003139428,0.00012689900200907903
fp_143,4.06618831531549e-05,1.4023720804265648e-05,0.00024797802,0.00020383923,0.00012662571348826923
fp_596,7.595757018682642e-05,1.4457982905908158e-05,0.0002766649,0.00013935786,0.00012660958053794727
fp_333,0.00026690586830363375,8.966248858103283e-05,0.0,0.00014963924,0.00012655189823173566
fp_17,0.0002605051769221456,7.240995199635031e-05,5.5379714e-05,0.00011785774,0.0001265381450385649
fp_1283,1.4669852279135949e-05,5.80454431875278e-06,0.0003269611,0.00015821139,0.00012641172296095558
fp_1954,0.00022192431907117586,3.007331231295531e-05,0.00011781837,0.00013390524,0.00012593030939544008
fp_276,0.00023965244445234608,2.2793497329080634e-05,9.4902476e-05,0.00014570961,0.0001257645064132025
fp_116,0.00032111218500024415,4.014375996295637e-05,5.944245e-05,8.20257e-05,0.00012568102285746266
fp_106,4.502102011430677e-05,2.3401742080886476e-06,0.00041112103,4.4059278e-05,0.00012563537526667288
fp_676,0.00011094269808079218,2.1081312592725932e-05,0.00031629356,5.3955035e-05,0.00012556815156157335
fp_33,1.1488593677732157e-05,1.5489863963506863e-05,0.0004081444,6.6242224e-05,0.00012534127196795557
fp_1937,5.149165059066951e-05,1.4845696941863214e-05,0.0003393729,9.555509e-05,0.00012531633478098168
fp_230,5.2018222223231884e-05,1.3055991860049708e-05,0.00029113734,0.00014504221,0.0001253134430619304
fp_1707,0.00012061810932885515,9.20749043010156e-05,0.00019734575,9.0779446e-05,0.0001252045534858467
fp_1735,2.6151927146445898e-05,1.4181219283636466e-05,0.00029169783,0.00016862965,0.0001251651545964404
fp_1018,4.6389297719006484e-05,6.365524356969411e-06,0.00028296403,0.00016422539,0.00012498606072171913
fp_780,4.8822219739232426e-05,1.0858577924679504e-05,0.00027151458,0.00016834006,0.00012488386050481902
fp_478,3.544426049220043e-05,4.388100527522834e-05,0.00024504366,0.00017425879,0.00012465692909420555
fp_504,0.00012493769366926633,4.448737621006651e-05,0.00011232139,0.00021505346,0.00012419997855638208
fp_1523,4.6897281503124095e-06,5.333586187784277e-10,0.00025505718,0.00023705068,0.00012419953169828205
fp_1431,0.00010185024968623219,7.109306303705175e-05,0.0,0.00032289932,0.00012396065705737595
fp_1656,8.777993280274012e-06,1.544142908322853e-06,0.00041281866,7.243356e-05,0.00012389358852552725
fp_1409,0.00013099247990366284,6.646382245429014e-05,0.00010532491,0.0001895605,0.00012308542600754274
fp_110,2.877412357929157e-05,3.4253502392137118e-06,0.00027911997,0.00018029823,0.00012290441733778503
fp_457,6.930236763291032e-05,4.9366851235662465e-05,0.00021773663,0.00015363799,0.00012251095768194565
fp_1828,2.0675476572548864e-05,3.5133304917399934e-05,0.00029116383,0.0001425458,0.00012237960349471193
fp_1872,0.0001648831953791537,2.3650145015781456e-05,0.00013771626,0.00016260907,0.00012221466567727518
fp_1014,0.00011250299989935869,2.5584743559200083e-05,0.00020211442,0.00014849773,0.000122174971599187
fp_2025,0.00020072417966206368,2.705146349258618e-05,0.00026049855,0.0,0.00012206854811954472
fp_174,1.155504366693967e-05,9.730113868026185e-06,0.0002914857,0.00017533427,0.00012202627799723335
fp_134,1.2342736069489926e-06,1.0094448628133156e-05,0.0,0.0004763496,0.00012191958326759898
fp_849,9.017679424463614e-05,4.944498592588761e-05,0.0001993843,0.00014779741,0.00012170087456713086
fp_1527,7.092957107092344e-05,2.6282132677073565e-05,0.00026485472,0.0001237689,0.00012145883161493622
fp_1690,4.562020389332666e-05,4.4830899836302045e-05,0.00030539703,8.898839e-05,0.00012120913022406509
fp_941,4.585872288080832e-05,3.046218301236775e-06,0.00029090056,0.00014464906,0.0001211136403720411
fp_1192,4.695629625899851e-05,6.221095615725769e-05,0.0002134757,0.00016052942,0.00012079309258388806
fp_603,5.67647970864422e-05,3.932091327122063e-05,0.00019489361,0.00019183246,0.00012070294446888672
fp_1490,6.890323552926523e-05,1.1175719101074938e-05,0.0002908134,0.00011134376,0.00012055902647175703
fp_629,4.548337281246737e-05,2.398900268460242e-05,0.00032095978,9.093118e-05,0.0001203408329884607
fp_1261,0.00017290574642339138,2.2868808154973076e-05,7.925017e-05,0.00020580264,0.00012020684134349241
fp_400,9.23677130634817e-06,1.1516204688726017e-05,0.00024688637,0.00021232634,0.00011999142098319231
fp_990,0.00017965033090163512,1.8965509460126604e-05,0.00023905459,4.0953633e-05,0.0001196560146896124
fp_942,0.0002312311294644921,5.2997741027058327e-05,7.342818e-05,0.00012095888,0.00011965398245026756
fp_1218,8.48372885468393e-05,1.800108321098815e-05,0.00026873068,0.00010542218,0.00011924780881810927
fp_121,7.097373521399118e-05,2.5334777510348823e-05,0.00025786698,0.00012110454,0.00011882000799101313
fp_220,0.00022275299642480557,3.483943935292652e-05,4.464305e-05,0.00017071125,0.00011823668463984153
fp_1494,9.491243767274162e-05,4.762795763250066e-05,0.00016272138,0.00016695331,0.00011805377063544744
fp_20,3.3539436646676375e-05,8.663125401271457e-06,0.00027636866,0.00015292033,0.00011787288888027814
fp_967,4.395552673882878e-05,8.667910599085381e-06,0.00016297524,0.00025540194,0.00011775015474235678
fp_243,3.5974689342517176e-05,4.638130264320672e-08,0.00024297199,0.00019005912,0.00011726304410769775
fp_913,0.00010479092970328776,2.796604238862847e-05,0.00012550993,0.00020942527,0.00011692304417087958
fp_1885,5.533518380628161e-06,2.012814093892001e-06,0.00022896376,0.00023022213,0.00011668305530811233
fp_1155,0.00012852617261817202,2.0814368095494838e-05,0.00018535994,0.00013126429,0.00011649119119579878
fp_248,8.142896613759744e-05,1.1966865711132191e-05,0.00022456514,0.00014747195,0.00011635822991217772
fp_865,4.807324744724917e-05,1.4131793229807047e-05,0.00017807483,0.00022388078,0.00011604016197695781
fp_1118,6.121054024463071e-05,7.0260696881996005e-06,0.0003590329,3.6320027e-05,0.00011589738780029671
fp_363,1.3791327155072824e-05,1.435915732624979e-06,0.0003258426,0.0001202767,0.00011533663260115489
fp_11,8.049382240985242e-05,6.987199018937708e-05,0.00017085091,0.00013833803,0.00011488868753368474
fp_413,9.053728689690894e-05,2.7001174451924668e-05,0.00018505246,0.00015677145,0.00011484059199664046
fp_2042,0.0003093171675584414,4.643620603710044e-05,0.0,0.00010336981,0.00011478079679564817
fp_287,2.808454767247694e-05,2.3216991419012457e-05,0.00026891334,0.00013766442,0.00011446982506502027
fp_1399,0.00011483659175387589,2.0723815819025143e-05,0.00014181096,0.00017727971,0.00011366276985255773
fp_175,1.2002103571464577e-05,7.325884865949553e-06,0.00027639195,0.00015869788,0.00011360445296951569
fp_2013,6.351071716017099e-07,5.786124780592074e-07,0.00026800478,0.00018152516,0.0001126859139884942
fp_900,6.137349440178146e-05,0.00013273738956798588,0.00020689607,4.8618702e-05,0.000112406415156019
fp_423,3.2377075372536347e-07,1.7642024129355962e-06,0.0004470708,0.0,0.0001122896953291338
fp_1711,9.964229452861221e-05,9.004814757593696e-05,0.0,0.00025855732,0.0001120619414841535
fp_885,8.843698901899224e-05,7.477417885401322e-06,0.00019056007,0.00016079577,0.00011181756000556092
fp_1817,0.0002938414260057286,6.940996655406625e-05,0.0,8.2842605e-05,0.00011152349950983053
fp_582,3.5407495548524024e-05,5.368133548517412e-06,0.0,0.00040516013,0.00011148393930900021
fp_1832,6.564158272838783e-05,5.1059282737763e-05,9.987321e-05,0.00022881554,0.0001113474023785683
fp_1373,0.00012855471331607335,9.934550411048761e-05,0.000101935104,0.00011531757,0.0001112882225773279
fp_1558,6.242781480698603e-06,5.961028360612094e-06,0.0002045245,0.00022831366,0.0001112604929457321
fp_1206,0.00021134419385000089,1.6159276731134643e-05,0.00010951765,0.000107389875,0.00011110274846563553
fp_224,1.116406497843955e-05,8.453574530942973e-07,0.0,0.0004318866,0.00011097400865909217
fp_16,1.5799618262103286e-05,2.377253594025735e-06,0.000117497555,0.00030788974,0.00011089104235961899
fp_25,8.080694631100072e-05,2.0360713474019114e-05,0.00020517912,0.00013628771,0.0001106586228817186
fp_1624,0.00015872251246389728,2.564477378883733e-05,0.00010305468,0.00015378972,0.00011030292057884888
fp_1138,1.691605601828909e-05,1.51388459526998e-05,0.0003004519,0.0001074033,0.00010997752757346509
fp_1842,0.00014429315826671783,2.2068027060269383e-05,8.66532e-05,0.0001868248,0.00010995979429881584
fp_1906,0.00016245821995661746,4.135791759035859e-06,0.0002727906,0.0,0.00010984615551006119
fp_654,2.456100542063999e-05,2.5961904587556666e-05,0.00020290725,0.00018513529,0.00010964136141026135
fp_1336,8.59940887481063e-06,1.1787481507218965e-05,0.000276559,0.00014122292,0.00010954220284230274
fp_863,2.8907631219664438e-05,1.1702820750404171e-05,0.00024282925,0.00015449278,0.0001094831205023932
fp_57,6.850780755897384e-06,9.357949756383964e-06,0.00027053105,0.00015086048,0.00010940006351796478
