SMILES,SMILES_state,Input_SMILES,Tanimoto,NLL
O=S(=O)(NC1CCC1)N1CCC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7959183673469388,4.82
O=S(=O)(N1CCCC1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7184466019417476,4.82
O=S(=O)(N1CCC(O)CC1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7169811320754716,4.84
O=S(=O)(C1CC1)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6666666666666666,4.91
O=S(=O)(C1CCCC1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.77,4.94
O=S(=O)(C1CCC1)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.696078431372549,4.96
CC(C)N(C)S(=O)(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6415094339622641,4.96
O=S(=O)(c1ccccc1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6363636363636364,4.97
CS(=O)(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6947368421052632,4.99
CCCS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7171717171717171,4.99
O=S(=O)(CC(F)(F)F)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6730769230769231,5.0
O=S(=O)(C1CCCCC1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7475728155339806,5.04
NS(=O)(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6770833333333334,5.07
O=S(=O)(NC1CCOCC1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7102803738317757,5.09
CC(C)NS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7029702970297029,5.24
O=S(=O)(NC1CCC1)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7959183673469388,5.27
CC(C)N(C)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7575757575757576,5.28
CC(C)(C)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.71,5.3
O=S(=O)(N1CCCC1)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7058823529411765,5.3
CC(C)(C)CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.6893203883495146,5.31
O=S(=O)(C1CCOCC1)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7307692307692307,5.32
O=S(=O)(N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1)N1CC[C@H](O)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7211538461538461,5.37
O=S(=O)(NC1CCCCC1)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,1,CN(C1CCC1)S(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7142857142857143,5.43
CN(c1cc(Cl)cc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7802197802197802,3.57
Cc1cncc(N(C)C2CCN(c3ncnc4[nH]ccc34)C2)c1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7093023255813954,4.22
Cc1c[nH]c2ncnc(N3CCC(N(C)c4cncc(N5CCCC5)c4)C3)c12,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7608695652173914,4.63
CN(c1cc(C#N)cc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7553191489361702,4.88
COC(=O)c1cc(N2CCCC2)cnc1N(C)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7,4.89
CN(c1cncc(N2CCCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1.0,4.9
Cc1cc(N2CCC(N(C)c3cncc(N4CCCC4)c3)C2)c2cc[nH]c2n1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.723404255319149,5.05
CC(=O)N(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8333333333333334,5.13
CN(c1cncc(N2CCC(F)(F)C2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7634408602150538,5.25
OCCN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8043478260869565,5.39
c1cc(NC2CCN(c3ncnc4[nH]ccc34)C2)cc(N2CCCC2)c1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6122448979591837,5.49
CN(C)C(=O)c1cncc(N(C)C2CCN(c3ncnc4[nH]ccc34)C2)c1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6354166666666666,5.53
Cc1cc2c(N3CCC(N(C)c4cncc(N5CCCC5)c4)C3)ncnc2[nH]1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7802197802197802,5.58
c1nc(N2CCN(c3cncc(N4CCCC4)c3)CC2)c2cc[nH]c2n1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6458333333333334,5.66
CN(c1ccc(N2CCCC2)nc1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7582417582417582,5.68
c1nc(N2CCN(c3cncc(N4CCCC4)c3)C2)c2cc[nH]c2n1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6666666666666666,5.86
CN(c1cccc(N2CCN(c3ncnc4[nH]ccc34)CC2)c1)C1CC1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5918367346938775,5.96
c1cc(N2CCCC2)cc(N2CCN(c3ncnc4[nH]ccc34)CC2)c1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5339805825242718,6.22
c1nc(N2CCN(c3cncc(N4CCCCC4)c3)C2)c2cc[nH]c2n1,1,CN(c1cncc(N2CCCC2)c1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6770833333333334,6.42
CN(c1ncc(-c2ccc3nccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8350515463917526,3.21
CN(c1ncc(-c2ccc3ncccn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7450980392156863,3.26
CN(c1ncc(-c2cnc3ccccn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.797979797979798,3.96
CN(c1ncc(-c2cccnc2)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7422680412371134,3.97
c1cncc(-c2cnc(NC3CCN(c4ncnc5[nH]ccc45)C3)s2)c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5462962962962963,4.08
CN(c1ncc(-c2ccccn2)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7244897959183674,4.14
FC(F)(F)CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7904761904761904,4.29
c1cnc2ncc(-c3cnc(NC4CCN(c5ncnc6[nH]ccc56)CC4)s3)cc2c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4918032786885246,4.4
c1cnc(-c2cnc(NC3CCN(c4ncnc5[nH]ccc45)C3)s2)cn1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5181818181818182,4.72
OCCN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8217821782178217,4.73
CN(c1ncc(-c2cnc3cccnn23)s1)C1CN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8913043478260869,4.89
Cc1cc2c(N3CCC(N(C)c4ncc(-c5cnc6cccnn56)s4)C3)ncnc2[nH]1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8,5.0
CN(c1ncc(-c2cnc3ccccn23)s1)C1CN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7058823529411765,5.01
NC(=O)CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8058252427184466,5.09
CN(c1ncc(-c2ccn3ncccc23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7281553398058253,5.19
c1cnc2ncc(-c3cnc(N[C@@H]4CCN(c5ncnc6[nH]ccc56)C4)s3)cc2c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5299145299145299,5.27
CN(c1ncc(-c2cccc3nccn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7623762376237624,5.31
CN(c1ncc(-c2cnc3cncnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8163265306122449,5.32
CN(c1ncc(-c2cnc3cccnn23)s1)C1CN(c2ncnc3[nH]ccc23)CC(F)(F)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8137254901960784,5.36
CN(c1ncc(-c2ccn3nccc3c2)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6792452830188679,5.37
NCCN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8217821782178217,5.47
Cc1c[nH]c2ncnc(N3CCC(N(C)c4ncc(-c5cnc6cccnn56)s4)C3)c12,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7821782178217822,5.5
c1cnc2ncc(-c3cnc(NC4CCN(c5ncnc6[nH]ccc56)C4)s3)cc2c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5299145299145299,5.55
CN(c1ncc(-c2ccc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.797979797979798,5.6
CC(C)N(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8484848484848485,5.6
CN(c1ncc(-c2cnc3cc(C(F)(F)F)cnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7476635514018691,5.62
c1cnc2ncc(-c3cnc(N[C@H]4CCN(c5ncnc6[nH]ccc56)C4)s3)cc2c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.5299145299145299,5.64
c1cncc(-c2cnc(NC3CCN(c4ncnc5[nH]ccc45)CC3)s2)c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.504424778761062,5.65
CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]c(C4CC4)cc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7547169811320755,5.69
CN(c1ncc(-c2cnc3cnccn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.78,5.71
CN(c1ncc(-c2cnc3cccnn23)s1)C1CN(c2ncnc3[nH]ccc23)CCO1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8282828282828283,5.73
c1cnc2ncc(-c3cnc(NC4CN(c5ncnc6[nH]ccc56)C4)s3)cc2c1,1,CN(c1ncc(-c2cnc3cccnn23)s1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4830508474576271,5.73
CN(c1cc(N2CCC(CO)CC2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8865979381443299,1.74
CC(=O)N1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6972477064220184,3.26
CN(c1cc(N2CC[C@@H](CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1.0,3.26
CN(c1cc(N2CCC(O)CC2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8,3.88
CN(c1cc(N2CC[C@@H](N)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.84375,3.96
COC(=O)C1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7247706422018348,4.12
CC(C)N1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6972477064220184,4.14
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4117647058823529,4.22
CN(c1cc(N2CCOCC2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7450980392156863,4.25
COCC1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7884615384615384,4.43
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.42105263157894735,4.58
CN1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7307692307692307,4.59
Cc1cnc(N2CCC(N(C)c3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cn1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6796116504854369,4.65
CCS(=O)(=O)N1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6814159292035398,4.71
COC1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7596153846153846,4.75
CN(c1cc(N2CC[C@@H](CO)C2)c(C#N)cn1)C1CCN(c2ccnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8,4.79
CN(c1cc(C#N)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6666666666666666,4.84
Cc1cnc(N2CCC(N(C)c3cc(N4CCC(CO)C4)c(C#N)cn3)C2)nc1C,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6509433962264151,4.94
CC(C)N(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.85,4.99
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1F,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4666666666666667,5.02
CN(c1cc(N2CCC(F)(F)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7378640776699029,5.04
CN(c1cc(N2CC[C@@H](O)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8631578947368421,5.08
CCN1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7264150943396226,5.08
N#Cc1cnc(N2CCC(Oc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4117647058823529,5.09
CCN(c1cc(N2CCC(CO)CC2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7714285714285715,5.09
CN(c1cc(N2CC[C@@H](CO)C2)c(C#N)cn1)[C@H]1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1.0,5.12
CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ccnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.8,5.12
N#Cc1cnc(N2CCC(Nc3cc(N4CC[C@@H](O)C4)c(C#N)cn3)C2)cc1N1CCC(O)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.3356643356643357,5.19
N#Cc1cnc(N2CCC(Oc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCC(O)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4057971014492754,5.22
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCC(O)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.4057971014492754,5.24
CN(c1cc(N2CCC(CO)C2)c(C(F)(F)F)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7864077669902912,5.28
CN(c1cc(N2CC[C@H](CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1.0,5.32
CN(c1cc(C#N)c(C2CC2)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.696969696969697,5.42
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)CC4)c(C#N)cn3)C2)cc1N1CCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.37142857142857144,5.47
N#Cc1cnc(N2CCC(c3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.42105263157894735,5.48
CN(c1cc(N2CC[C@@H](CO)C2)ccn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.75,5.5
CCOC(=O)C1CCN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)CC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7207207207207207,5.53
N#Cc1cnc(N2CCC(Oc3cc(N4CCC(CO)C4)c(C#N)cn3)C2)cc1N1CCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.42105263157894735,5.56
CN(c1cc(N2CCCCC2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.7450980392156863,5.6
N#Cc1cnc(N2CCC(Nc3cc(N4CCC(CO)CC4)c(C#N)cn3)C2)cc1N1CCCCC1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.36363636363636365,5.6
CN(c1cc(OCCO)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.6764705882352942,5.6
COC1CN(c2cc(N(C)C3CCN(c4ncnc5[nH]ccc45)C3)ncc2C#N)C1,1,CN(c1cc(N2CCC(CO)C2)c(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,0.76,5.62
