SMILES,SMILES_state,NLL,pIC50,logS,QED,SA
N#CCC(C1CC1)n1nc(Nc2ccc(Cl)cc2F)c2c(=O)[nH]ccc21,1,17.78,5.573197841644287,-5.086764335632324,0.7057088229403039,3.563895468707571
N#Cc1ccc(N2CCC(Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)CC2)cn1,1,17.65,4.854345321655273,-4.601190090179443,0.30696527755555675,3.169760786794721
COC1CN(C(=O)c2cc3c(ncn3C)c(-c3cnn(C)c3)n2)C1,1,26.2,6.437991619110107,-2.5097765922546387,0.7125868639712758,2.866809382635253
CC1CC(N)CN(c2[nH]c(=Nc3cccc(-c4ccc(F)c(F)c4)c3)ncc2C(N)=O)C1C,1,32.93,6.752137184143066,-4.903554916381836,0.563865247712738,4.17023681934386
CCC(Nc1ccc(C(=O)NCCF)cn1)(c1ccc(F)cc1)C(F)(F)F,1,32.47,6.57551908493042,-4.172205448150635,0.700504899822597,3.2540801762085243
O=C(Nc1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C1CC1,1,18.79,7.490244388580322,-3.9619266986846924,0.7683224158853484,3.208350926248505
CN1CCC1(C)COc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N,1,21.15,5.095251560211182,-4.5901079177856445,0.4708707598099693,3.5704671940996704
COc1cc2ncnc(-c3ccc(N(Cc4ccccc4)C(=O)c4ccc(O)cc4O)cc3)c2cc1OC,1,19.63,6.630712032318115,-6.458506107330322,0.296607643320593,2.451766594974332
COc1ccc2c(c1)c(C1c3c(c(O)c4ccccc4c3O)Nc3c1c(=O)[nH]c1ccc(F)cc31)cn2C,1,39.21,5.963604927062988,-6.725894927978516,0.17073446217435514,3.526146730113874
N#CCC(=O)N1CC(Nc2cc(Nc3ccc(N4CCC(C5=NCCN5)CC4)cc3)c3c(=O)[nH]ncc3n2)C1,1,25.74,7.302567005157471,-3.972085952758789,0.36078303080608737,3.3602631020775213
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCC(COC(F)F)CC2)C1,1,14.22,8.988625526428223,-3.6042819023132324,0.6739999390587814,3.2487443624085213
CN(c1ncc(F)cc1CNc1nc(-c2ccc(N3CCOCC3)nc2)cc2[nH]ncc12)S(C)(=O)=O,1,24.57,7.499496936798096,-4.061090469360352,0.3833957826519154,3.0136973633841384
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)CC2CCN(c3cc(C(F)(F)F)c(C(F)(F)F)cn3)CC2)C2CC21,1,30.4,7.217341899871826,-4.379507541656494,0.3778891135872542,4.58896120293882
C=CC(=O)N1CCC(CN(C)c2ncnc3[nH]ccc23)C1,1,16.0,6.6958537101745605,-2.302508592605591,0.8630903504156697,3.28755438365922
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(S(=O)(=O)c3ccccc3Cl)CC2)C1,1,15.5,7.559991359710693,-3.5633444786071777,0.4008446785623535,3.166871400352642
COc1cc(C2=C(C)C(c3ccc(OC4OCC(O)C4O)c(OC)c3)=C(c3cc(OC)c(OC)c(OC)c3)C2=O)ccc1O,1,29.05,6.028197765350342,-5.570558547973633,0.3097215553132628,3.9215435342576592
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5ccccc5OCC(F)(F)F)cccn4n3)cc2CC1,1,15.17,7.477378845214844,-4.7354960441589355,0.3717583165165056,2.816314690766278
C=CC(OC(C#CCN(C)C)C1CC=CCCOC1)=C(c1ccc(OC)cc1)c1cccc(OC)c1,1,41.51,5.951949119567871,-6.465938091278076,0.19982145692889203,4.036067644377607
CN(C)C(=O)C1CCN(c2ccc(Nc3nc4cccc(-c5ccc(CC(F)(F)F)cc5)n4n3)cc2)CC1,1,28.1,7.279569625854492,-5.992445945739746,0.3598384689113334,2.696429556630413
COc1ncc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)cc1C#N,1,19.91,7.532070636749268,-4.21614933013916,0.4018762633986147,3.3944264408405305
c1cc2c(ncn3nnc(C4CCC(NCC5CCC5)CC4)c23)[nH]1,1,16.84,6.752481460571289,-3.6263532638549805,0.7737093730710661,3.0480757075653155
O=C1NC(=O)C(c2n[nH]c3ncccc23)=C1c1c[nH]c2ccccc12,1,18.63,5.812039852142334,-4.519402980804443,0.48935059552208465,2.6222457567245865
CCCS(=O)(=O)N1CC(O)(c2cccnc2OC)C1,1,23.47,6.034140110015869,-1.7305885553359985,0.8437015209301248,2.7400887625290427
CN(C)c1ncc(-c2ncc3ncn(CC4CCN(CC(F)(F)F)CC4)c3n2)cn1,1,22.49,6.898420333862305,-3.7212324142456055,0.6280827677291239,2.9308427205209977
Cc1cc(Nc2cc3c(cn2)c2cc(F)ccc2n3CC#N)n[nH]1,1,28.57,7.282723426818848,-4.5253682136535645,0.6037063413980093,2.780348523053565
Cc1cccc(Nc2nc(N3CCCCCC3)nc3cn[nH]c(=O)c23)c1,1,14.72,7.1926445960998535,-4.684467792510986,0.754506897411577,2.441716331568923
CCS(=O)(=O)N1CCC(CNCC23CC4CC(CC(C4)C2)C3)C1,1,23.86,6.24989128112793,-2.6508195400238037,0.807949791645098,4.270360751994813
O=C(c1cccnc1)C1CCN(C(=O)Nc2ccccc2F)CC1,1,21.86,6.624866485595703,-4.26320743560791,0.8795175978549362,1.9865906635217918
CN(C)NC(=O)Cc1c(F)cccc1F,1,22.56,5.824560165405273,-1.6232750415802002,0.76404637689922,2.22180504188084
O=C(CCS(=O)(=O)Cc1ccccc1)Nc1ccc2[nH]ncc2c1,1,23.92,5.879245758056641,-3.5682661533355713,0.7191745497324249,2.1580361484716235
CC(O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cc2C#N)C(F)C1,1,13.42,4.653369903564453,-4.25099515914917,0.4446506367435744,3.8865988970117087
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(F)(F)CC2)CC1,1,13.77,7.63316535949707,-3.724609613418579,0.7932813564297767,3.091117266736985
CNC(=O)N=c1ccc2ncc(-c3ccc(C(=O)NCC4CC(F)(F)C4)c(C)c3)nc2[nH]1,1,31.82,7.191519260406494,-5.080660343170166,0.5790373386770428,3.365185078610284
NC(=O)c1ccc(-c2cccc(-n3c(=O)ccn(-c4ccc(F)cc4)c3=O)c2)c2c1[nH]c(=O)c1sccc12,1,21.27,6.255224704742432,-6.868672847747803,0.3628646678562851,2.8699577617586183
COC(=O)C1CC(C)(F)C(n2nc(Cl)c(Nc3ccc(C(=O)N4CCSCC4)c(C(F)(F)F)c3)n2)C(F)(F)C1,1,33.68,6.4571990966796875,-5.1135640144348145,0.3650891488337501,4.536606216828115
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,1,13.75,9.48475456237793,-4.36372184753418,0.4694408147204484,3.2989441426480663
CN(c1cc(-c2ccn(C3(CC#N)CC(C#N)C3)n2)c2cccnc2c1)S(=O)(=O)Cc1ccccc1,1,22.31,6.310319423675537,-5.6182169914245605,0.3689906481952342,3.2673191004135287
COC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,1,13.28,7.780395030975342,-4.498600482940674,0.8361352865317863,3.83964806544358
CCCC(C)n1cc(-c2nc(-c3cnn(C)c3)cc3c2ccn3CC2CCN(CC(N)=O)CC2)cn1,1,35.47,7.1844682693481445,-3.3737399578094482,0.38565050886256025,3.495831054169069
N#CCCNc1cc2cc(Cl)cc(F)c2nc1OCC1CC1,1,31.03,6.244448184967041,-4.618149757385254,0.812849378106136,2.7646059874597118
CS(=O)(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,1,15.9,7.484035015106201,-3.6008858680725098,0.7664466143162993,3.708013198050727
CC(CO)(CC#N)n1cc(-c2nc(-c3cnn4ccccc34)cn3nccc23)cn1,1,21.16,7.130809307098389,-3.7057435512542725,0.48718590351871116,3.883271002861793
N#CCCCC1(c2cccnc2)CCN(S(=O)(=O)Nc2cccc(CC(F)(F)F)c2)CC1,1,32.84,6.080470561981201,-4.465372085571289,0.5776738624213623,2.961357127011322
Cc1nn(O)cc1Nc1ncc(F)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1,1,23.87,7.726288795471191,-3.682363271713257,0.57278970781088,3.567135513808106
CCCS(=O)(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)NC)c23)c1,1,22.9,6.9360456466674805,-3.60841703414917,0.6118889590884196,2.642071849843008
CCNc1nc(NCc2cc(F)c(OCC(F)(F)F)cc2F)c(C(N)=O)cc1F,1,25.87,6.919146537780762,-4.730557441711426,0.5662367544260174,2.770474980692823
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1OC1CN(C(=O)CO)C1,1,20.39,4.751313209533691,-4.226929664611816,0.5051964848261671,2.776389357984012
Cc1cc(Cl)ccc1NC(=O)N1CCC(c2ncnc3[nH]ccc23)C1,1,20.33,6.764925956726074,-4.127554416656494,0.7307460964683826,2.9178235378652317
N#Cc1cc(-c2ncnc(Nc3ccncc3)n2)ccc1OC1CCOCC1,1,14.67,4.651420593261719,-4.827048301696777,0.7260329208102902,2.640120612317899
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(N)=O)c2c(NCc2ccc(O)cc2N(C)S(C)(=O)=O)n1,1,17.13,8.196486473083496,-4.302767753601074,0.23195993079864763,3.2318039514742285
C=CC(=O)Nc1cccc(CNc2c(C(N)=O)cnc3[nH]ccc23)c1,1,19.85,6.304237365722656,-3.502927541732788,0.5180096993436927,2.4929103911062214
CNC(=O)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3cc(F)ccc3N(C)S(C)(=O)=O)c12,1,17.9,7.6021647453308105,-5.217543601989746,0.22420901448541095,3.364606124755589
COc1ccc2ncnc(CCC34CCC(NCc5ccc6c(n5)N(C)C(=O)NC6)(CC3)CO4)c2n1,1,26.74,7.29984712600708,-3.914257764816284,0.5207880840249449,4.370247198415802
c1cc2c(ncn3nnc(C4CCC(CNC5CC5)CC4)c23)[nH]1,1,13.9,6.81788444519043,-3.3767213821411133,0.7769248711158578,3.063819863471571
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,1,13.45,8.01483154296875,-5.282129287719727,0.8018912964788936,3.565106205043734
Cc1c(NC(=O)C(C#N)=CC2CC2)cccc1N1CCN(c2ccc(Nc3nccc(-c4ccc(S(=O)(=O)NC(C)C)cc4)n3)cc2)CC1,1,32.92,7.3490519523620605,-5.858903884887695,0.1286229327373668,3.018721908950818
CN(C1CCCC(Cc2cnc3cccc(NC4CC4)c3n2)C1)S(=O)(=O)CC1(C)NC(=O)NC1=O,1,39.51,7.019214153289795,-3.9748122692108154,0.47312200391265025,4.129680958160227
O=C(NCc1ccc(Nc2ccn(Cc3ccccc3)n2)cc1)c1nccc2c1[nH]c1ccccc12,1,32.5,6.216488361358643,-6.383062362670898,0.28082192698914016,2.4296035508723612
CNC(=O)c1cnn2ccc(N3CCCC3c3cc(C(F)(F)F)ccc3OCC(F)F)nc12,1,18.69,7.547033309936523,-4.825151443481445,0.5509744160291564,3.3625747183241668
CN(c1ncnc2[nH]ccc12)C1CCC(CNC(=O)c2ccc(OCCF)cn2)CC1,1,25.51,7.384832859039307,-3.834608554840088,0.574595638662701,2.864880626679321
CCCCC(=O)NC1CCC(n2cnc(C3CC3)c2)C(C#N)C1,1,30.5,6.392186641693115,-3.2010653018951416,0.8754496378539548,3.9481773941024922
c1nc2sc(=NCCCN3CCCC3)[nH]c2c2c1CCCC2,1,34.58,6.303593635559082,-3.4008371829986572,0.8815859637451822,3.160915664879065
CN1CCN(c2ccc(Nc3nc4c(C=Cc5ccccc5)cccn4n3)cc2)CC1,1,13.9,6.5757293701171875,-4.1783928871154785,0.5286351973050387,2.4308903256759766
COc1ccc(-c2nc3c4sccc4nc(N4CCOCC4)n3n2)c(C)c1,1,25.74,6.510293483734131,-4.10309362411499,0.543155753759788,2.63934738345438
CCOC(=O)Nc1ccc(Nc2nccc(-c3ccc(NC(=O)CN4CCCCC4)cc3)n2)cc1,1,19.85,7.524234294891357,-5.716684818267822,0.426913022011098,2.1981670039658
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,1,13.69,7.352575302124023,-2.7211716175079346,0.9284511020269034,3.670278315011709
N#CC1CCCN(c2cc(F)c3c(c2)CCOCc2nccc-3n2)C1,1,32.94,6.669126510620117,-3.800853729248047,0.7994539591720249,4.7521281142657665
c1ccc2c(NCc3ccncc3)c3c(nc2c1)[nH]c1ccncc13,1,29.3,6.176217079162598,-4.198397636413574,0.5196731448817661,2.4610401592535656
CS(=O)(=O)N1CCC(CNc2c(Cl)cnc3[nH]ccc23)CC1,1,15.24,6.578499794006348,-2.955854654312134,0.8932831893647,2.6370293125217437
CN(c1ncnc2[nH]ccc12)C1CCN(c2ncnc3[nH]ccc23)C1,1,18.12,9.915548324584961,-3.493816375732422,0.5950725985038579,3.34328112622282
O=c1[nH]c2cnc3[nH]ccc3c2n1Cc1ccccc1,1,18.08,6.572751522064209,-3.6266064643859863,0.5828688144555301,2.322433657190656
N#CCNC(=O)c1ccc(-c2cc(OCC3CCN3)cnc2C#N)cc1,1,26.43,6.020025253295898,-3.4397294521331787,0.7682207002528767,3.1301903566408154
CC(=O)Nc1nc(Nc2ccc3c(c2)C(=O)NC3)c2ccn(C3CCC(CC#N)CC3)c2c1C(N)=O,1,30.42,7.329333305358887,-5.066841125488281,0.4169597369851188,3.2266602768841173
C=CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(C)=O)c3)n2)cc1N,1,21.17,6.364779472351074,-5.171178340911865,0.37832822812274075,2.358068111014658
COc1ccc(NC(=O)Cc2nc(NCc3ccccc3OC)cc3[nH]ncc23)cn1,1,30.2,6.976926326751709,-5.3077778816223145,0.4026440546507285,2.6050175497562424
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(c2cccnc2)CC1,1,14.76,7.723416805267334,-4.400449275970459,0.6563801835446611,2.97612177809628
CCC(C1CC1)n1c(=O)[nH]c2ccc(-c3ccc(N)nc3)cc21,1,22.6,6.653839111328125,-3.966390609741211,0.7757969044286909,3.0736788202245533
N#CCC(C1CC1)n1nc(Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,1,15.81,6.060216903686523,-5.491156578063965,0.44115656755993876,3.812865267021305
CN1CCN(c2ccc(NC(=O)c3cc(NCc4cccc(F)c4)nc(-c4c(F)cccc4F)n3)cc2)CC1,1,29.46,6.587653160095215,-5.846633434295654,0.3419920917781623,2.532374792488879
Nc1ncnc2c1cc(-c1nccs1)n2-c1ccc(F)c(NS(=O)(=O)C2CC2)c1,1,26.76,7.113819599151611,-4.4438066482543945,0.5024163821695246,2.948241844598149
CNC(=O)c1cc(=O)[nH]c2cnc3ccc(C(C)(C)O)cc3c12,1,24.38,6.372193813323975,-3.243500232696533,0.6272996548309154,2.590377135611197
COC1CCN(C(=O)c2nn(C)c3c2OCC=CCN(CC2CCCC2)C(=O)c2ccc(NC(=O)c4cccc(CNc5ccccc5)c4)cc2-3)CC1,1,37.11,5.782252788543701,-6.558210372924805,0.18346629220644822,3.747254871881035
CC(C)NC(O)c1nccc(Nc2ccc3c(c2)CN(CC(N)CS)S3(=O)=O)n1,1,32.13,6.83821439743042,-2.1427063941955566,0.3041115378903578,4.219576658825374
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,1,11.96,8.178914070129395,-3.818596601486206,0.5508769860642466,3.0659872029126083
Cc1cnc(Nc2cnn(C)c2)nc1Nc1cc(N2CCOCC2)cc(N2CCOCC2)c1,1,16.74,7.4219441413879395,-3.568889856338501,0.5879065332545675,2.7497013150253995
C=CC(=O)NC1C=C(c2ncnc3[nH]cc(C)c23)CCC1,1,16.37,6.370294094085693,-3.2630455493927,0.8496945332661272,3.8099582298130663
COCC(=O)N1CCCC(c2nc3cnc4[nH]ccc4c3n2CC(O)COC)C1,1,27.45,7.1558427810668945,-2.27519154548645,0.6177421769049021,3.575007418788303
Cc1ccc(-c2cccn3nc(Nc4ccc(N5CCC(N6CCS(=O)(=O)CC6)CC5)cc4)nc23)cn1,1,24.94,8.382668495178223,-4.271661281585693,0.4295674675270762,2.890494380517133
O=c1[nH]cnc2c1cnn2C=C1CCC(Cn2ccc3cc[nH]c(=O)c32)CC1,1,27.02,7.018877029418945,-4.367498874664307,0.5734588052601418,3.5536677698033756
N#CC(C(N)=O)=c1[nH]c(=O)c(=CNc2ccccc2)s1,1,26.36,5.42755126953125,-3.290903091430664,0.7021867740383719,3.023007553633195
CS(=O)(=O)c1ccc(Nc2nc3scc(-c4ccc(CN5CCC(O)C5)cc4)n3n2)cc1,1,22.5,7.36970329284668,-4.009852409362793,0.4473809469647373,3.03609374308118
CCNC(=O)c1ccc(Nc2ncc3cc[nH]c(=O)c3n2)cc1,1,14.04,6.622428894042969,-3.452552080154419,0.6822940281738366,2.3259558568899177
CC(C)(C)OC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,1,15.26,7.3014702796936035,-4.326984882354736,0.7976191457126032,3.592565927595629
CC(C)S(=O)(=O)Nc1ccc(F)c(C(=O)NCC2COC(c3ccc(N(C)C)c(Cl)c3)OC2)c1F,1,38.45,6.489208698272705,-4.319673538208008,0.5356633867720496,3.0057228077285973
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,1,10.5,7.595370292663574,-4.2412919998168945,0.838031761602136,3.7835068037376054
CN1CCN(c2ccc(Nc3nc(Nc4cccc5[nH]ccc45)ncc3C(F)(F)F)cc2F)CC1,1,30.22,7.017110824584961,-5.899369239807129,0.33103037018465664,2.6656580627893263
CNC(=O)C(=N)c1c(N)cc(-c2cc(F)cc(F)c2)nc1NC#N,1,17.37,6.8359375,-3.330580949783325,0.3846200117613613,3.2312557625698997
CCOc1cccc(F)c1CN1CCCC(Nc2c(C(=O)NC)cnc3[nH]ccc23)C1,1,21.8,7.188373565673828,-3.7760767936706543,0.5394834866510066,3.084414380399023
Cc1cnc(Nc2cnn(CCCCCC(=O)NO)c2)nc1Nc1cccc2c1CCN2C(=O)CC1CC1,1,24.19,7.561041831970215,-5.446845054626465,0.15885951426010603,2.9793495166398234
O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(OCCN5CCCC5)cc4)nc32)c1)C1CC1,1,17.57,7.3472371101379395,-4.509285926818848,0.31776397245591276,2.6594802779530298
O=C1CCCN1CC(O)CN1CCOCC1,1,21.59,5.313086032867432,-0.07234296947717667,0.6912653216982256,2.706071278709162
Cc1cc(Nc2ncnc(-c3ccc(OC4CCN(C(=O)C(C)C)CC4F)c(C#N)c3)n2)ccc1C1CCN(C)CC1,1,17.38,5.068373680114746,-6.010181903839111,0.4101287530827059,3.809582261970341
CCC(=O)N1CCc2ccc(Nc3nc4c(-c5cnn(C(C)C)c5)cccn4n3)cc2CC1,1,23.25,7.611024856567383,-3.6484410762786865,0.49865741533994523,2.804548251875852
c1cc(Nc2nc(Nc3cccc(N4CCOCC4)c3)nc3[nH]ccc23)cc(OCCN2CCCC2)c1,1,20.53,7.142974376678467,-4.759350299835205,0.3038449727695929,2.614611081833834
O=C(NCCc1c[nH]c2nc(-c3cc(F)c(O)cc3CC(F)(F)F)c(Br)cc12)C1CC1,1,27.16,6.589075565338135,-5.929478168487549,0.41683095887824745,3.02957103391914
N#CC1CN(C(=O)C2CCC(n3nnc4cnc5[nH]ccc5c43)CC2)C1,1,16.36,7.031133651733398,-3.4878997802734375,0.762136952115654,3.0815673356175077
Cc1cnc(Nc2ccc(F)c(CNC3CCCCC3)c2)nc1-c1cnn(C(C)C)c1,1,20.97,7.417336940765381,-5.7244086265563965,0.5236145018261091,2.6519745765496765
CN(C)c1ccc(C(=O)Nc2cccc(-c3ccc(C(N)=O)c4[nH]c5cc(C(=O)N6CCCCC6)ccc5c34)c2O)cc1,1,21.42,6.407829761505127,-6.267007827758789,0.1919066645740624,2.7117296096998853
COCC1CCC(n2c3cnccc3c3cnc(-c4nnc5ccc(C#N)cn45)nc32)CC1,1,28.52,6.914329528808594,-4.797857284545898,0.4182078745703584,3.1028224886970888
O=C([O-])C1=C(COCC2CC2)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,1,26.34,6.281120300292969,-1.9546159505844116,0.5500750439341016,3.8797445676334466
CC(C)COc1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1,1,16.64,6.513245105743408,-5.150190830230713,0.7344738475777627,2.2833854146195858
N#Cc1ccc(S(=O)(=O)N2CC=C(c3ncn4ccccc34)CC2)cc1,1,23.43,6.599600315093994,-3.419546365737915,0.7157283213317276,2.692281797155969
Cc1ccnc(-c2nc(C(C)Nc3cnn(CCN4CCOCC4)c3)cc3[nH]ccc23)c1,1,32.82,6.900054454803467,-3.2781031131744385,0.46487759749152724,3.4238756152792895
CCc1cc(O)c(F)cc1-c1cn2cc(Nc3ccc(C(=O)N4CCOCC4)cc3)ncc2n1,1,20.1,7.244721412658691,-4.29199743270874,0.46653356598588114,2.784407937007005
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)N=c5nccc[nH]5)CC4)cc3)n2)cc1,1,26.51,7.912679672241211,-5.291773796081543,0.3063490165436201,3.024593541998147
NCc1ccc(Nc2nc(-c3cc(F)c(O)cc3CC(F)(F)F)cc3c2ncc2ccnn23)cc1,1,23.39,7.421358108520508,-6.015327453613281,0.3016218951578322,3.1621042725795387
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCNCC5)c(C(F)(F)F)c4)nc23)cc1,1,19.07,8.214764595031738,-4.288890838623047,0.3899254915511975,2.749330131432883
COc1ccc(-c2cc3nc(N4CCC(N(C)C(=O)CO)C4)ccn3n2)cn1,1,28.39,6.918690204620361,-2.965219259262085,0.6981223102441521,3.3003204232743304
c1cnc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)nc1,1,14.88,7.331729412078857,-3.087667465209961,0.56601869288889,3.145028525940587
COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c1F,1,12.52,7.741594314575195,-4.76680850982666,0.3995926668503598,2.6786129097866063
N#CCC1(n2ccc(-c3cc(-c4cnc(N)nc4)cc4ncccc34)n2)CC(C#N)C1,1,12.95,5.9902167320251465,-4.609838485717773,0.5468052268194029,3.294820384674135
Cn1c(C(=O)N2CCOCC2)cc2cc(Nc3nn(C(C)(C)C)c4cc[nH]c(=O)c34)cc(C(N)=O)c21,1,26.41,7.265421390533447,-3.476872444152832,0.4001136416365027,3.244533571001763
CCCN1CCN(c2cccc(N(Cc3cccnc3)S(C)(=O)=O)n2)CC1,1,23.94,6.166683197021484,-2.9513583183288574,0.7211792220880535,2.4749657220777816
O=C(Nc1cccc2cnccc12)c1cccc(O)c1,1,21.23,5.765741348266602,-3.5910327434539795,0.7468046291398981,1.8196974930041687
COC1CCN(S(C)(=O)=O)CC1Nc1nc(Nc2ccc(N3CCOCC3)cc2)c2c(=O)[nH]ncc2n1,1,21.91,7.617713451385498,-3.5097086429595947,0.3963577725612317,3.690231889471015
CCC(C1CC1)n1nc(Nc2ccc(-c3ncnn3C)cc2)c2c(F)c[nH]c(=O)c21,1,24.94,6.444698333740234,-5.041816234588623,0.5075665324582619,3.6504786421190873
c1cc2c(ncn3nnc(C4CCC(CNC5CC5C5CC5)CC4)c23)[nH]1,1,19.53,7.067351341247559,-3.628474712371826,0.7407940324099399,3.9808213566379376
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(N3CCCC3)CC2)CC1,1,18.58,7.021306991577148,-3.804443359375,0.7135317631093252,2.914347350336385
N=Cc1nc(-c2ccccc2)nc(Nc2ccc([N+](=O)[O-])cc2)c1C(N)=O,1,21.74,6.859743118286133,-4.967253684997559,0.34868058111022626,2.5837765691254706
COc1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1C,1,20.24,6.507855415344238,-4.366921424865723,0.7251825470686472,2.180526118771482
CCn1ccc(Nc2ncc(C(N)=O)c(NCc3c(F)cccc3Cl)n2)c1,1,18.48,8.23604965209961,-4.260972023010254,0.5746711570069728,2.7186672573845794
Cc1nn(C)cc1CN1CCC(c2nc(-c3cnn(CC#N)n3)cs2)CC1,1,32.15,6.535472393035889,-2.7320282459259033,0.6729301881338234,3.0905052517788505
COc1cccc(-c2ccc3c(c2)N=CC2C=CN(CCC(F)(F)F)C32)c1,1,31.24,6.193063735961914,-5.587121486663818,0.7061973301104704,3.81565708975156
NC1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,1,15.1,7.101936340332031,-2.4711499214172363,0.6920700271111389,3.9268302962132813
N#CCC1(n2cc(C(N)=O)c(Nc3cccc(-n4cc(C(N)=O)cn4)c3)n2)CCN(C(=O)OCC(F)(F)F)CC1,1,23.9,7.607426643371582,-3.7439091205596924,0.3751459575148565,3.4252572554157066
N#CC1CC(N2CC3(COC3)C2CO)CCC1n1cc(C(N)=O)c2cccc(C(N)=O)c21,1,23.77,6.613778591156006,-2.9531476497650146,0.6291621320722103,5.004174534098617
CN1CCC(OC(=O)c2cc3c(cn2)nn2c(C(F)(F)F)cc(-c4ccco4)nc32)CC1,1,31.05,7.035927772521973,-4.374212741851807,0.443499504471387,2.9814574313223936
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CCc4ccco4)CC3)c3cc[nH]c(=O)c23)cc1,1,23.97,8.744318962097168,-4.408583641052246,0.3070831776309423,3.3448720757198167
Cc1nnc2ccc(-c3cnc(Nc4cnn(C)c4)nc3CN3CCC(O)C3)nn12,1,23.05,6.6750664710998535,-2.770216941833496,0.49824489877350486,3.3836810824373895
NCc1ccc(N2CCC(CC(=O)NCC(F)(F)F)(n3cc(-c4ncnc5[nH]ccc45)cn3)CC2)cn1,1,27.63,7.263987064361572,-4.173099040985107,0.3463977620642675,3.376695493240886
CCn1c(=O)nc(Nc2ccc(Oc3nccc(NCc4ccccc4N(C)S(C)(=O)=O)n3)cc2)c2ccc(N)cc21,1,30.52,6.887931823730469,-5.16166353225708,0.20119691102262324,2.991468540180092
CN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(CCO)CC3)cc2)ncc1Cl,1,21.94,7.5009989738464355,-4.2398505210876465,0.38312882742952875,2.521882901318506
O=C(C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1,17.25,7.303348064422607,-3.758514642715454,0.37353286504750277,3.5994088055525824
N#CC1CC(NC(=O)C=Cc2ccc(Cl)cc2)CCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,1,20.04,6.851468563079834,-5.832413673400879,0.42361359097300316,3.822536050781891
CN(C)C(=O)CN1CCc2cccc(S(=O)(=O)c3ccn(C(F)F)n3)c21,1,35.77,6.435444355010986,-3.4359896183013916,0.7821561209632755,3.096869142768103
CS(=O)(=O)N1CCCC(Nc2nccc(-c3cnn4ccccc34)n2)C1,1,19.56,7.422652244567871,-2.895404577255249,0.7482288502092267,3.0610648680753254
